floodable_forests,biomass,sur_cover,quarter_biomass,quarter,ecoreg_biomass,dist,nearest_mature,cec,clay,cfvo,nitro,ocd,ocs,phh2o,sand,soc,mean_soil,mean_vpd,mean_temp,mean_def,mean_srad,mean_pr,mean_pdsi,mean_aet,num_fires,ecoreg,biome,indig,protec,topography,age,sd
1,,0.015963511541485786,267.0,4.0,301.0,32767.0,180.44897959183658,14333.5,26.600000381469727,8.683333396911621,15078.75,20.683332443237305,3.5,5.050000190734863,51.38333511352539,18917.0,3617.114285714286,0.7420714497566223,27.06166648864746,270.0571428571429,1655.07958984375,1601.971435546875,-0.9976666569709778,1042.4571428571428,0,511,1,0,1,24,15,
1,142.0,0.0034207524731755257,267.0,4.0,301.0,32767.0,184.83673469387742,18456.333984375,31.883333206176758,7.233333110809326,18764.81640625,23.28333282470703,3.9000000953674316,5.0,42.79999923706055,28495.166015625,3597.2,0.7440476417541504,26.987262725830078,280.7142857142857,1668.6729736328125,1579.7427978515625,-0.9881904721260071,1039.6571428571428,0,511,1,0,1,34,19,73
1,176.0,0.0,267.0,4.0,230.0,17345.0,203.87755102040802,17607.166015625,30.600000381469727,12.433333396911621,20452.283203125,24.883333206176758,4.400000095367432,4.866666793823242,47.099998474121094,39553.0,3585.9714285714285,0.7473095059394836,27.089643478393555,240.05714285714285,1589.716552734375,1630.17138671875,-1.070357084274292,1038.057142857143,0,467,1,0,0,24,19,71
1,121.0,0.05587229132652283,267.0,4.0,230.0,14878.0,210.93877551020395,17157.0,24.899999618530273,9.983333587646484,18563.716796875,22.950000762939453,4.300000190734863,5.0,49.06666564941406,35720.5,3662.4285714285716,0.7202380895614624,26.898096084594727,221.34285714285716,1560.0399169921875,1700.857177734375,-1.1095714569091797,1030.5142857142857,0,467,1,0,0,31,26,48
1,93.0,0.04332953318953514,267.0,4.0,230.0,7918.0,219.12244897959167,12543.5556640625,27.344444274902344,13.572222709655762,18083.333984375,23.488887786865234,3.799999952316284,4.811110973358154,45.32222366333008,24342.4453125,3642.7714285714287,0.7240714430809021,26.9278564453125,218.05714285714285,1558.71435546875,1716.4285888671875,-1.0967381000518799,1034.8857142857144,0,467,1,0,1,31,11,37
1,79.0,0.0,267.0,4.0,230.0,6668.0,208.59183673469371,15675.5,25.383333206176758,8.300000190734863,18460.80078125,22.616666793823242,4.099999904632568,4.699999809265137,49.21666717529297,26939.5,3549.0285714285715,0.7351190447807312,27.014047622680664,223.2,1575.4466552734375,1694.3714599609375,-1.0940238237380981,1044.942857142857,2,467,1,0,1,34,11,32
1,108.0,0.11174458265304565,267.0,4.0,230.0,3200.0,230.65306122448956,17793.833984375,28.78333282470703,12.683333396911621,17702.06640625,22.33333396911621,4.699999809265137,4.800000190734863,43.150001525878906,33395.33203125,3551.0,0.7171428799629211,26.90761947631836,214.97142857142856,1562.706787109375,1724.971435546875,-1.0844999551773071,1040.2571428571428,1,467,1,0,1,41,6,56
0,261.0,0.5461801886558533,267.0,4.0,283.0,2513.0,235.24489795918345,13768.6669921875,24.655555725097656,10.283333778381348,17292.43359375,23.672222137451172,3.700000047683716,4.650000095367432,50.43888854980469,24652.888671875,3413.714285714286,0.7086666822433472,26.891904830932617,212.4857142857143,1560.530517578125,1751.6856689453125,-1.1073333024978638,1040.8857142857144,0,467,1,0,1,31,13,122
0,,0.015963511541485786,267.0,4.0,230.0,3891.0,226.8367346938774,,,,,,,,,,3347.8571428571427,0.6951904892921448,26.80071449279785,208.17142857142858,1561.927490234375,1779.3428955078125,-1.0414999723434448,1042.7142857142858,0,467,1,0,1,34,23,
0,148.0,0.2565564513206482,267.0,4.0,230.0,2839.0,231.1836734693876,15215.0,24.316667556762695,9.600000381469727,18528.666015625,22.91666603088379,4.099999904632568,4.75,48.849998474121094,29427.666015625,3347.8571428571427,0.6951904892921448,26.80071449279785,208.17142857142858,1561.927490234375,1779.3428955078125,-1.0414999723434448,1042.7142857142858,3,467,1,0,1,21,7,66
0,220.0,0.8871151804924011,267.0,4.0,283.0,1037.0,247.26530612244878,13369.6669921875,26.450000762939453,10.083333015441895,15940.56640625,24.100000381469727,3.700000047683716,4.5,49.599998474121094,19579.0,3272.714285714286,0.6570237874984741,26.522619247436523,206.31428571428572,1559.28125,1794.4857177734375,-0.9825952053070068,1031.5142857142857,0,507,1,0,1,21,30,119
0,122.0,0.8871151804924011,267.0,4.0,283.0,1172.0,239.42857142857122,14921.0,29.649999618530273,10.433333396911621,19549.333984375,26.850000381469727,3.5,4.699999809265137,43.266666412353516,22587.0,3178.6285714285714,0.651619017124176,26.55130958557129,204.17142857142858,1565.5286865234375,1815.142822265625,-1.007428526878357,1036.2,1,507,1,0,1,41,3,66
0,64.0,0.0,267.0,4.0,283.0,3203.0,252.6530612244896,18065.833984375,33.349998474121094,8.449999809265137,21256.833984375,25.633333206176758,4.599999904632568,4.916666507720947,41.63333511352539,33234.66796875,3096.114285714286,0.6490238308906555,26.695594787597656,199.88571428571427,1572.288818359375,1873.5714111328125,-0.9625238180160522,1048.0285714285715,1,467,1,0,1,34,24,32
1,91.0,0.0,267.0,4.0,283.0,2483.0,251.57142857142836,20444.833984375,33.36666488647461,15.550000190734863,20885.18359375,28.016666412353516,5.300000190734863,5.266666889190674,41.95000076293945,40059.16796875,3082.3142857142857,0.6396428346633911,26.6344051361084,195.68571428571428,1572.5689697265625,1901.7142333984375,-0.94435715675354,1048.8,0,467,1,0,1,34,10,38
0,343.0,0.7366020679473877,267.0,4.0,283.0,1105.0,248.3673469387753,11580.1669921875,31.71666717529297,15.399999618530273,17895.232421875,24.03333282470703,4.099999904632568,4.4666666984558105,40.28333282470703,24216.666015625,3074.3714285714286,0.6210238337516785,26.44952392578125,188.85714285714286,1570.53857421875,1957.914306640625,-0.8387143015861511,1046.142857142857,0,507,1,0,1,21,10,135
0,188.0,0.7411630749702454,296.0,1.0,283.0,1134.0,243.04081632653038,14287.6669921875,27.149999618530273,14.699999809265137,19600.69921875,24.149999618530273,4.0,4.699999809265137,43.766666412353516,28828.666015625,3054.2285714285713,0.6160237789154053,26.4375,184.62857142857143,1577.4420166015625,2009.142822265625,-0.7887380719184875,1053.9142857142858,1,507,1,0,1,31,4,99
0,253.0,0.4036487936973572,296.0,1.0,283.0,2203.0,240.34693877551,12073.6669921875,25.266666412353516,13.333333015441895,16981.466796875,23.433332443237305,4.300000190734863,4.550000190734863,50.20000076293945,23362.666015625,3082.885714285714,0.628261923789978,26.539880752563477,186.82857142857142,1581.320556640625,2020.914306640625,-0.7188571095466614,1059.5142857142857,1,507,1,0,1,21,2,112
1,,0.1619156152009964,296.0,1.0,283.0,4024.0,229.1020408163263,19247.0,38.31666564941406,10.149999618530273,21340.732421875,25.049999237060547,5.0,4.900000095367432,33.733333587646484,33112.66796875,3128.9142857142856,0.6364762187004089,26.645475387573242,183.62857142857143,1591.334228515625,2041.4857177734375,-0.6805475950241089,1073.9714285714285,2,507,1,0,1,31,4,
1,143.0,0.33523374795913696,296.0,1.0,283.0,5699.0,239.44897959183655,11613.0,29.883333206176758,7.900000095367432,17938.69921875,25.483333587646484,4.300000190734863,4.75,44.08333206176758,40407.5,3098.457142857143,0.6388571262359619,26.64690399169922,197.11428571428573,1620.8388671875,2024.857177734375,-0.6788333654403687,1079.0,1,507,1,0,1,31,21,69
1,131.0,0.0045610032975673676,296.0,1.0,260.0,6588.0,238.99999999999977,20016.333984375,33.29999923706055,9.649999618530273,31329.966796875,28.21666717529297,5.800000190734863,4.7833333015441895,37.349998474121094,42826.16796875,3248.7714285714287,0.6359047889709473,26.618928909301758,171.9142857142857,1581.811279296875,2169.571533203125,-0.5891904830932617,1080.4857142857143,0,518,1,0,0,31,16,51
0,93.0,0.571265697479248,296.0,1.0,260.0,1735.0,251.81632653061206,12563.3330078125,33.0,11.216666221618652,21752.06640625,22.700000762939453,4.400000095367432,4.550000190734863,48.150001525878906,20525.0,3263.2571428571428,0.6175237894058228,26.4858341217041,172.42857142857142,1586.4420166015625,2168.60009765625,-0.5798095464706421,1075.7142857142858,3,518,1,0,0,21,4,37
0,131.0,0.7913340926170349,296.0,1.0,260.0,1127.0,260.99999999999983,11771.5,29.616666793823242,12.050000190734863,22914.25,25.25,4.199999809265137,4.449999809265137,49.75,21339.0,3329.057142857143,0.610619068145752,26.401071548461914,164.9142857142857,1584.9361572265625,2210.0,-0.5396904945373535,1079.0,0,518,1,0,0,21,5,65
0,87.0,0.6465222239494324,296.0,1.0,260.0,1064.0,271.612244897959,13214.5,31.71666717529297,9.550000190734863,17278.732421875,21.866666793823242,4.400000095367432,4.699999809265137,46.04999923706055,22803.666015625,3260.8571428571427,0.6156190633773804,26.385595321655273,170.71428571428572,1587.8836669921875,2210.8857421875,-0.4819999933242798,1075.8,0,518,1,0,1,41,15,33
0,168.0,0.7787913084030151,296.0,1.0,260.0,1083.0,282.95918367346917,12821.8330078125,33.58333206176758,10.633333206176758,20610.05078125,22.25,4.199999809265137,4.449999809265137,47.04999923706055,21397.166015625,3197.3142857142857,0.6142857074737549,26.38381004333496,167.62857142857143,1587.7818603515625,2263.914306640625,-0.38890475034713745,1080.2857142857142,0,518,1,0,1,31,20,85
0,167.0,0.7628278136253357,296.0,1.0,260.0,1219.0,284.36734693877537,15016.5,36.56666564941406,10.966666221618652,18093.333984375,21.58333396911621,4.400000095367432,4.550000190734863,40.36666488647461,22176.0,3159.542857142857,0.6182143092155457,26.40142822265625,169.4,1589.795166015625,2270.94287109375,-0.3554285764694214,1081.9142857142858,1,518,1,0,1,41,5,84
0,93.0,0.8187001347541809,296.0,1.0,260.0,1041.0,280.3877551020406,16522.888671875,33.82777786254883,11.222222328186035,21443.744140625,22.899999618530273,4.333333492279053,4.722222328186035,36.661109924316406,29418.111328125,3101.8,0.6347857117652893,26.520118713378906,178.74285714285713,1616.1053466796875,2246.82861328125,-0.3413809537887573,1095.5714285714287,0,518,1,0,1,42,4,38
0,148.0,0.3181299865245819,296.0,1.0,260.0,2242.0,278.2244897959181,15432.8330078125,29.149999618530273,10.533333778381348,17931.05078125,21.950000762939453,4.300000190734863,4.599999904632568,49.733333587646484,18694.833984375,3119.5714285714284,0.62628573179245,26.44928550720215,163.82857142857142,1587.17431640625,2343.6572265625,-0.30761903524398804,1090.8,0,518,1,0,0,42,9,56
1,82.0,0.30786773562431335,296.0,1.0,260.0,1400.0,273.26530612244875,13778.6669921875,31.433332443237305,9.066666603088379,19147.43359375,22.200000762939453,4.5,4.550000190734863,45.266666412353516,23123.5,3110.6,0.6209047436714172,26.389881134033203,162.54285714285714,1588.401611328125,2357.228515625,-0.29085713624954224,1090.2571428571428,1,518,1,0,0,41,3,33
0,271.0,0.7662485837936401,296.0,1.0,260.0,1189.0,266.5102040816325,15737.8330078125,29.799999237060547,10.916666984558105,21659.416015625,22.816667556762695,4.599999904632568,4.449999809265137,46.0,28977.0,3071.342857142857,0.6260476112365723,26.379880905151367,157.68571428571428,1591.9105224609375,2434.54296875,-0.23149999976158142,1099.1714285714286,0,518,1,0,0,31,32,135
1,121.92717947014853,0.32041049003601074,296.0,1.0,260.0,1979.0,255.5306122448978,13388.1669921875,32.29999923706055,8.733333587646484,20506.283203125,22.866666793823242,4.599999904632568,4.566666603088379,43.78333282470703,21794.833984375,3063.7714285714287,0.6259999871253967,26.38511848449707,154.37142857142857,1594.69140625,2453.971435546875,-0.17411905527114868,1105.0,1,518,1,0,0,41,9,56
1,90.0,0.6545040011405945,296.0,1.0,260.0,1355.0,254.22448979591817,11299.0,29.41666603088379,7.2833333015441895,16335.2666015625,22.816667556762695,5.099999904632568,4.583333492279053,49.650001525878906,24835.0,3041.5714285714284,0.6239761710166931,26.343570709228516,153.11428571428573,1603.33837890625,2474.17138671875,-0.08073809742927551,1110.5428571428572,0,518,1,0,0,31,8,41
1,184.0,0.41505131125450134,296.0,1.0,260.0,3659.0,249.30612244897935,12135.0,31.433332443237305,8.0,17527.099609375,23.350000381469727,4.900000095367432,4.5,44.83333206176758,27693.0,3022.8571428571427,0.6349285840988159,26.419761657714844,144.97142857142856,1591.521240234375,2568.914306640625,-0.012380954809486866,1117.1142857142856,0,518,1,0,0,31,13,71
0,164.0,0.48232612013816833,296.0,1.0,260.0,3615.0,241.48979591836712,13656.0,31.450000762939453,8.449999809265137,17786.30078125,23.350000381469727,5.099999904632568,4.550000190734863,47.849998474121094,20198.666015625,3022.3142857142857,0.6295714378356934,26.348690032958984,137.25714285714287,1588.3382568359375,2609.3427734375,0.03823808953166008,1120.8857142857144,1,518,1,0,0,31,9,68
1,113.0,0.04675028473138809,296.0,1.0,260.0,7245.0,237.0612244897957,16241.6669921875,29.83333396911621,6.766666889190674,18817.94921875,23.183332443237305,5.0,4.550000190734863,45.5,31022.5,3000.885714285714,0.6398571729660034,26.41619110107422,134.5142857142857,1592.560791015625,2618.257080078125,0.12904761731624603,1130.6571428571428,1,518,1,0,0,31,10,48
1,185.0,0.2234891653060913,296.0,1.0,260.0,6008.0,233.14285714285697,14911.1669921875,31.549999237060547,7.316666603088379,17930.69921875,23.433332443237305,5.099999904632568,4.5,42.63333511352539,28637.166015625,2998.3714285714286,0.6396428346633911,26.399642944335938,127.2,1591.8516845703125,2678.45703125,0.18978571891784668,1137.9142857142858,0,518,1,0,0,41,18,68
1,143.0,0.10490307956933975,296.0,1.0,260.0,8837.0,221.91836734693865,15686.0,32.83333206176758,7.2166666984558105,21592.533203125,25.399999618530273,5.099999904632568,4.583333492279053,43.18333435058594,32014.0,2984.7714285714287,0.6366666555404663,26.377975463867188,130.2,1598.353515625,2648.28564453125,0.20985715091228485,1137.6,1,518,1,0,0,31,19,52
0,193.0,0.624857485294342,296.0,1.0,260.0,2338.0,222.20408163265293,12647.0,33.45000076293945,7.599999904632568,20525.0,24.016666412353516,5.400000095367432,4.5,42.516666412353516,22448.5,2976.9142857142856,0.638619065284729,26.394285202026367,123.57142857142857,1598.4473876953125,2704.6572265625,0.24190475046634674,1145.2285714285715,1,518,1,0,0,42,10,88
0,201.0,0.8643101453781128,296.0,1.0,260.0,1484.0,229.04081632653046,12780.3330078125,32.58333206176758,9.183333396911621,19584.3828125,23.08333396911621,5.099999904632568,4.5,44.25,27942.333984375,2926.7714285714287,0.6375238299369812,26.365238189697266,124.45714285714286,1606.791748046875,2728.94287109375,0.29978570342063904,1147.9714285714285,1,518,1,0,0,42,10,87
1,196.0,0.2428734302520752,296.0,1.0,219.0,2740.0,224.81632653061214,18761.833984375,32.849998474121094,8.133333206176758,22007.900390625,25.46666717529297,5.400000095367432,4.75,39.150001525878906,37762.16796875,2793.7428571428572,0.6370476484298706,26.384048461914062,122.68571428571428,1594.468505859375,2797.314208984375,0.5039286017417908,1143.5714285714287,5,480,1,0,0,42,11,80
0,227.0,0.34207525849342346,296.0,1.0,260.0,2706.0,224.44897959183655,17570.611328125,31.71666717529297,10.094444274902344,23070.732421875,27.61111068725586,5.633333683013916,4.616666793823242,39.155555725097656,35798.22265625,2689.5142857142855,0.6411190629005432,26.411548614501953,132.88571428571427,1601.143310546875,2757.485595703125,0.5773571133613586,1139.2857142857142,0,518,1,0,0,21,21,89
0,133.0,0.5758267045021057,296.0,1.0,260.0,2281.0,220.9795918367345,11155.8330078125,28.66666603088379,9.383333206176758,31017.166015625,24.266666412353516,5.199999809265137,4.550000190734863,46.61666488647461,27832.0,2607.0,0.6438809633255005,26.39642906188965,138.57142857142858,1599.0621337890625,2745.685791015625,0.6261666417121887,1133.2571428571428,0,518,1,0,0,24,3,65
0,175.0,0.9566704630851746,296.0,1.0,260.0,1138.0,217.0204081632651,12515.888671875,30.605554580688477,9.51111125946045,21976.81640625,23.75,4.866666793823242,4.416666507720947,45.983333587646484,28561.27734375,2515.542857142857,0.6462619304656982,26.424047470092773,147.14285714285714,1602.627197265625,2718.228515625,0.686547577381134,1127.6857142857143,0,518,1,0,1,42,21,79
0,179.0,0.771949827671051,296.0,1.0,260.0,1437.0,211.38775510204061,11162.5,33.58333206176758,8.149999618530273,23193.81640625,24.350000381469727,5.099999904632568,4.599999904632568,40.13333511352539,19696.333984375,2427.8,0.6538809537887573,26.470476150512695,155.0857142857143,1609.1019287109375,2690.428466796875,0.7236666679382324,1126.2285714285715,0,518,1,0,1,31,7,67
0,92.0,0.5917901992797852,296.0,1.0,219.0,2331.0,204.51020408163248,10561.5,34.78333282470703,7.099999904632568,18319.1171875,22.83333396911621,5.199999809265137,4.683333396911621,41.849998474121094,24483.166015625,2324.285714285714,0.6645952463150024,26.52511978149414,163.22857142857143,1611.9647216796875,2658.857177734375,0.8239047527313232,1123.942857142857,1,518,1,0,0,21,4,41
0,80.0,0.6773090362548828,296.0,1.0,219.0,6325.0,199.32653061224477,12448.5,29.96666717529297,9.133333206176758,18045.6171875,23.399999618530273,5.199999809265137,4.699999809265137,49.08333206176758,21499.5,2307.6285714285714,0.6749047636985779,26.59642791748047,163.25714285714287,1606.526611328125,2674.1142578125,0.8181904554367065,1125.4,0,518,1,0,0,41,3,29
0,111.0,0.2291904240846634,296.0,1.0,219.0,12329.0,195.7142857142856,18174.333984375,31.700000762939453,9.25,18974.232421875,23.566667556762695,5.699999809265137,4.849999904632568,38.766666412353516,50367.0,2224.057142857143,0.7184761762619019,26.82369041442871,165.34285714285716,1606.844482421875,2706.0,0.8589999675750732,1139.4285714285713,0,480,1,0,0,21,1,43
0,109.0,0.5279361605644226,296.0,1.0,219.0,16244.0,191.7755102040815,11622.1669921875,34.349998474121094,7.4666666984558105,17228.56640625,22.766666412353516,5.199999809265137,4.733333110809326,40.81666564941406,23551.5,2149.6857142857143,0.6908809542655945,26.671310424804688,175.42857142857142,1630.543212890625,2686.28564453125,0.8977619409561157,1131.8,2,480,1,0,0,21,2,39
0,63.0,0.08437856286764145,296.0,1.0,219.0,7143.0,188.9999999999999,12408.5,27.0,8.416666984558105,16213.43359375,24.75,5.0,4.683333396911621,43.5,32641.5,2088.8285714285716,0.7220476269721985,26.837261199951172,167.45714285714286,1612.0474853515625,2741.228515625,0.9032618999481201,1141.2857142857142,2,480,1,0,0,31,1,22
1,48.0,0.010262257419526577,296.0,1.0,219.0,17641.0,185.3061224489795,19291.666015625,33.71666717529297,10.083333015441895,27151.716796875,24.566667556762695,5.300000190734863,4.849999904632568,37.95000076293945,42442.83203125,1987.4,0.7012380957603455,26.712738037109375,189.74285714285713,1671.2886962890625,2698.971435546875,0.9552381038665771,1144.1142857142856,0,480,1,0,0,34,26,22
1,132.0,0.0741163045167923,296.0,1.0,238.0,17042.0,187.85714285714275,16163.5,30.200000762939453,7.7833333015441895,20345.533203125,24.433332443237305,5.599999904632568,4.583333492279053,46.53333282470703,30913.833984375,1750.6857142857143,0.7179999947547913,26.759166717529297,200.65714285714284,1658.6307373046875,2717.028564453125,1.0097142457962036,1131.2571428571428,1,508,1,0,0,21,10,51
1,94.0,0.0,296.0,1.0,238.0,13496.0,191.59183673469377,19799.0,34.91111373901367,11.699999809265137,24920.376953125,23.72222137451172,5.266666412353516,4.683333396911621,38.4555549621582,39120.22265625,1750.6857142857143,0.7179999947547913,26.759166717529297,200.65714285714284,1658.6307373046875,2717.028564453125,1.0097142457962036,1131.2571428571428,0,508,1,0,0,41,22,37
1,178.0,0.7149372696876526,296.0,1.0,238.0,1171.0,197.08163265306106,17117.333984375,34.78333282470703,10.966666221618652,22277.267578125,22.600000381469727,5.099999904632568,4.650000095367432,44.86666488647461,33267.33203125,1616.7142857142858,0.6999523639678955,26.631786346435547,199.8,1681.5731201171875,2719.54296875,1.010095238685608,1136.8857142857144,0,508,1,0,0,41,22,86
1,105.0,0.17217788100242615,296.0,1.0,238.0,11780.0,202.87755102040802,19596.666015625,33.04999923706055,11.050000190734863,23967.333984375,23.450000762939453,5.199999809265137,4.699999809265137,42.63333511352539,40032.5,1506.1142857142856,0.7065714001655579,26.647737503051758,202.0857142857143,1685.674072265625,2704.82861328125,1.0231904983520508,1139.3714285714286,0,508,1,0,0,41,2,39
1,189.0,0.0,296.0,1.0,238.0,7287.0,208.93877551020393,14426.6669921875,32.766666412353516,10.033333778381348,20152.099609375,23.200000762939453,4.800000190734863,4.683333396911621,44.96666717529297,33735.66796875,1539.3714285714286,0.7097142934799194,26.635713577270508,198.0,1673.446044921875,2686.742919921875,0.9787142872810364,1136.5428571428572,1,508,1,0,0,41,24,69
1,201.0,0.0809578076004982,296.0,1.0,238.0,14919.0,216.83673469387745,19029.166015625,30.799999237060547,11.933333396911621,21281.083984375,24.700000762939453,5.099999904632568,4.683333396911621,40.71666717529297,24627.833984375,1471.857142857143,0.717380940914154,26.6584529876709,190.97142857142856,1664.631103515625,2716.8857421875,0.9534047842025757,1138.7142857142858,1,508,1,0,0,21,22,76
1,236.0,0.14481185376644135,296.0,1.0,238.0,9625.0,225.73469387755085,15245.5,33.41666793823242,10.699999809265137,20833.416015625,23.933332443237305,5.199999809265137,4.599999904632568,39.900001525878906,26545.166015625,1461.3714285714286,0.7131666541099548,26.605594635009766,192.45714285714286,1680.0751953125,2691.628662109375,0.9919047355651855,1144.0,0,508,1,0,0,21,29,88
0,205.0,0.3728620409965515,296.0,1.0,238.0,3198.0,233.40816326530594,18007.0,36.07777786254883,9.105555534362793,20370.43359375,25.866666793823242,5.266666889190674,4.650000095367432,44.47222137451172,29702.22265625,1495.942857142857,0.7185714244842529,26.626190185546875,189.22857142857143,1657.1158447265625,2683.914306640625,0.9890952110290527,1136.4571428571428,1,508,1,0,0,21,20,84
0,269.0,0.14709235727787018,296.0,1.0,238.0,2128.0,235.8367346938773,15911.0,33.71666717529297,8.75,21407.833984375,25.58333396911621,5.199999809265137,4.650000095367432,43.78333282470703,27019.666015625,1483.857142857143,0.7057856917381287,26.487619400024414,190.42857142857142,1682.0499267578125,2654.142822265625,1.0118094682693481,1143.0857142857142,0,508,1,0,0,31,24,117
1,89.0,0.026225769892334938,296.0,1.0,238.0,5350.0,235.5306122448977,16436.0,35.5,7.449999809265137,17979.599609375,24.700000762939453,5.300000190734863,4.650000095367432,40.400001525878906,27092.666015625,1516.3142857142857,0.7192381024360657,26.59321403503418,195.68571428571428,1668.9208984375,2606.628662109375,1.0254285335540771,1134.2,4,508,1,0,0,21,24,37
0,265.0,0.758266806602478,296.0,1.0,238.0,4502.0,233.6938775510202,15996.6669921875,38.5,8.100000381469727,27947.19921875,23.350000381469727,5.300000190734863,4.75,40.36666488647461,25383.333984375,1573.5142857142857,0.7089762091636658,26.500951766967773,189.17142857142858,1692.136474609375,2586.8857421875,1.0679285526275635,1147.0,0,508,1,0,0,21,26,105
0,251.0,0.6362599730491638,296.0,1.0,238.0,4865.0,230.9795918367345,16703.666015625,39.21666717529297,8.166666984558105,27461.017578125,23.850000381469727,5.0,4.699999809265137,38.53333282470703,24518.166015625,1682.3714285714286,0.7099523544311523,26.464048385620117,188.97142857142856,1689.6865234375,2541.1142578125,1.0644522905349731,1144.8285714285714,0,508,1,0,0,21,35,96
0,167.0,0.4914481043815613,296.0,1.0,238.0,9699.0,226.12244897959167,14991.6669921875,36.75,8.733333587646484,21007.150390625,23.28333282470703,4.400000095367432,4.599999904632568,36.13333511352539,22214.0,1766.142857142857,0.7155476212501526,26.53285789489746,187.14285714285714,1684.540283203125,2512.54296875,1.0798571109771729,1145.142857142857,0,508,1,0,0,41,9,66
0,165.0,0.12314709275960922,296.0,1.0,238.0,15819.0,217.42857142857125,13384.1669921875,40.20000076293945,8.583333015441895,19293.783203125,23.399999618530273,5.099999904632568,4.666666507720947,37.95000076293945,21199.333984375,1798.7142857142858,0.717547595500946,26.52678680419922,189.05714285714285,1686.251220703125,2495.314208984375,1.0896666049957275,1143.857142857143,1,508,1,0,0,21,12,76
0,119.0,0.11288483440876007,296.0,1.0,238.0,27517.0,209.97959183673447,11498.6669921875,37.88333511352539,8.366666793823242,17752.94921875,22.58333396911621,5.400000095367432,4.699999809265137,35.86666488647461,19061.833984375,1876.7428571428572,0.725928544998169,26.51523780822754,182.6,1669.481201171875,2494.228515625,1.0908809900283813,1141.1714285714286,1,508,1,0,0,31,9,50
0,138.0,0.33409351110458374,296.0,1.0,238.0,32767.0,198.26530612244878,10358.1669921875,41.86666488647461,8.416666984558105,17861.599609375,22.53333282470703,5.099999904632568,4.699999809265137,35.31666564941406,18760.666015625,2017.3142857142857,0.7279762029647827,26.50928497314453,195.85714285714286,1679.4212646484375,2410.028564453125,1.1015475988388062,1132.2,2,508,1,0,0,21,1,58
0,112.0,0.258836954832077,296.0,1.0,238.0,32767.0,191.28571428571414,13914.8330078125,37.96666717529297,8.550000190734863,17324.833984375,23.116666793823242,4.800000190734863,4.800000190734863,35.95000076293945,20614.833984375,2062.8571428571427,0.7236190438270569,26.47357177734375,192.62857142857143,1675.6602783203125,2406.485595703125,1.1044762134552002,1130.7142857142858,4,508,1,0,0,21,2,49
0,77.0,0.27366021275520325,296.0,1.0,238.0,32767.0,185.53061224489778,11844.0,33.41666793823242,8.566666603088379,16491.05078125,22.28333282470703,4.599999904632568,4.983333110809326,39.38333511352539,18618.5,2173.6,0.7287142872810364,26.546428680419922,186.34285714285716,1665.1614990234375,2395.628662109375,1.093071460723877,1131.6571428571428,3,508,1,0,0,21,1,37
0,112.0,0.0,296.0,1.0,238.0,32442.0,179.95918367346923,8419.0,35.650001525878906,10.983333587646484,14583.7666015625,23.100000381469727,4.400000095367432,5.083333492279053,50.03333282470703,20527.0,2261.542857142857,0.7435952425003052,26.606189727783203,186.25714285714287,1649.2264404296875,2376.257080078125,1.0818333625793457,1126.3428571428572,1,508,1,0,0,21,8,50
0,146.0,0.16647662222385406,296.0,1.0,238.0,20842.0,175.877551020408,13324.3330078125,37.31666564941406,10.083333015441895,17115.833984375,22.816667556762695,4.400000095367432,5.050000190734863,41.88333511352539,23774.5,2387.6857142857143,0.7479047775268555,26.513214111328125,190.2,1656.341064453125,2344.914306640625,1.0507856607437134,1123.942857142857,0,508,1,0,0,21,14,58
0,78.461021251294,0.05473203957080841,296.0,1.0,238.0,17095.0,175.04081632653043,11304.0,38.06666564941406,11.483333587646484,14905.6337890625,23.58333396911621,4.199999809265137,5.066666603088379,41.349998474121094,20126.833984375,2513.3714285714286,0.7410476207733154,26.480714797973633,182.85714285714286,1657.575927734375,2360.3427734375,1.103357195854187,1128.2857142857142,0,508,1,0,0,42,16,33
0,93.0,0.02964652143418789,296.0,1.0,238.0,16720.0,173.93877551020387,13035.0,37.31666564941406,12.216666221618652,14753.9833984375,22.91666603088379,4.199999809265137,5.050000190734863,35.766666412353516,31179.333984375,2601.2285714285713,0.7444285750389099,26.517261505126953,181.74285714285713,1660.5296630859375,2354.571533203125,1.1248571872711182,1131.857142857143,2,508,1,0,0,31,6,44
