floodable_forests,biomass,sur_cover,dist,nearest_mature,cec,clay,cfvo,nitro,ocd,ocs,phh2o,sand,soc,mean_soil,mean_vpd,mean_temp,mean_def,mean_srad,mean_pr,mean_pdsi,mean_aet,num_fires,ecoreg,biome,indig,protec,topography,age,sd
0,103.0,0.10718358308076859,1335.0,189.65306122448965,9654.5,22.933332443237305,0.9833333492279053,16154.7001953125,20.049999237060547,4.099999904632568,5.083333492279053,58.233333587646484,18551.166015625,3516.5714285714284,0.9695237874984741,25.026905059814453,280.2,1602.7406005859375,1826.199951171875,0.5962142944335938,996.0857142857143,3,481,1,0,0,24,9,33
0,152.0,0.0,3108.0,186.16326530612236,10309.3330078125,24.28333282470703,3.2833333015441895,18231.599609375,20.08333396911621,4.400000095367432,4.800000190734863,55.96666717529297,21445.0,3539.3142857142857,0.9808571338653564,25.1973819732666,280.0285714285714,1601.1431884765625,1820.085693359375,0.5946905016899109,999.8,0,481,1,1,0,41,32,50
0,20.0,0.0,2057.0,170.81632653061214,8672.3330078125,24.316667556762695,1.9833333492279053,16715.232421875,19.5,4.199999809265137,5.050000190734863,57.650001525878906,19552.333984375,3495.342857142857,0.985880970954895,25.21476173400879,271.45714285714286,1595.7481689453125,1789.8857421875,0.42961904406547546,1008.0285714285715,23,481,1,1,0,34,16,6
0,51.0,0.6180159449577332,1097.0,166.38775510204067,10174.8330078125,26.200000762939453,1.149999976158142,18905.31640625,20.41666603088379,4.400000095367432,4.683333396911621,57.29999923706055,19842.0,3506.2285714285713,0.9691428542137146,25.091190338134766,266.2,1607.331787109375,1769.6856689453125,0.10704760998487473,1016.3714285714286,3,481,1,1,0,42,6,19
0,146.0,0.03762827813625336,1890.0,162.7755102040815,10704.6669921875,25.03333282470703,1.4166666269302368,18140.900390625,20.633333206176758,3.9000000953674316,4.7833333015441895,57.93333435058594,19203.666015625,3400.342857142857,0.9766190648078918,25.168214797973633,265.85714285714283,1604.03662109375,1756.82861328125,-0.10985713452100754,1017.1142857142858,6,481,1,1,0,42,22,46
0,7.0,0.0011402508243918419,3827.0,160.24489795918362,,,,,,,,,,3190.9142857142856,0.9943809509277344,25.343929290771484,272.22857142857146,1612.9324951171875,1716.771484375,-0.3207857310771942,1021.6,0,481,1,1,0,42,2,2
1,98.0,0.0022805016487836838,2031.0,159.20408163265301,11553.3330078125,24.5,1.0499999523162842,18258.333984375,18.616666793823242,4.0,4.866666793823242,60.96666717529297,21045.666015625,3103.714285714286,0.9881666898727417,25.309524536132812,269.4,1607.0675048828125,1709.6285400390625,-0.49157142639160156,1020.0571428571428,0,481,1,1,0,24,18,32
0,27.03885873054706,0.0,2882.0,161.30612244897952,11904.0,29.83333396911621,1.9333332777023315,15398.7666015625,20.71666717529297,4.599999904632568,4.883333206176758,59.099998474121094,21267.166015625,2629.7428571428572,1.0125476121902466,25.475000381469727,263.2857142857143,1597.4122314453125,1708.085693359375,-1.8187142610549927,1030.4857142857143,3,481,1,0,0,34,11,9
0,130.0,0.028506271541118622,1574.0,162.3469387755101,12032.3330078125,26.33333396911621,2.5166666507720947,26728.783203125,24.41666603088379,5.699999809265137,5.099999904632568,62.849998474121094,27209.666015625,2629.7428571428572,1.0125476121902466,25.475000381469727,263.2857142857143,1597.4122314453125,1708.085693359375,-1.8187142610549927,1030.4857142857143,0,481,1,0,0,24,14,42
1,160.0,0.0741163045167923,2791.0,161.06122448979582,8810.0,22.433332443237305,4.849999904632568,17487.1328125,20.366666793823242,5.0,4.75,58.43333435058594,20346.166015625,2365.342857142857,1.0017143487930298,25.48583221435547,285.85714285714283,1634.4605712890625,1656.82861328125,-1.4675952196121216,1025.8,2,481,1,0,0,31,13,52
