floodable_forests,biomass,sur_cover,dist,nearest_mature,cec,clay,cfvo,nitro,ocd,ocs,phh2o,sand,soc,mean_soil,mean_vpd,mean_temp,mean_def,mean_srad,mean_pr,mean_pdsi,mean_aet,num_fires,ecoreg,biome,indig,protec,topography,age,sd
1,90.0,0.010262257419526577,5132.0,224.18367346938757,13447.5,36.61666488647461,2.1666667461395264,19012.666015625,22.950000762939453,4.900000095367432,4.25,11.733333587646484,21382.0,2232.3714285714286,0.7576190233230591,27.38428497314453,101.17142857142858,1413.237548828125,2238.94287109375,0.3648809492588043,1047.2571428571428,2,497,1,0,0,31,12,36
1,58.0,0.03192702308297157,2635.0,226.32653061224468,12535.1669921875,36.70000076293945,0.8999999761581421,19883.283203125,22.049999237060547,4.699999809265137,4.183333396911621,10.433333396911621,20006.166015625,2294.057142857143,0.7577618956565857,27.368213653564453,102.57142857142857,1416.7266845703125,2226.085693359375,0.3803809881210327,1047.7142857142858,2,497,1,0,0,31,2,23
1,210.0,0.034207526594400406,13382.0,229.67346938775492,11824.8330078125,40.20000076293945,2.0,19558.150390625,22.700000762939453,5.599999904632568,4.199999809265137,15.766666412353516,27979.0,2322.9714285714285,0.7638571262359619,27.39023780822754,102.45714285714286,1409.923583984375,2239.28564453125,0.390500009059906,1045.9142857142858,0,497,1,0,0,31,17,95
1,229.0,0.33409351110458374,6149.0,230.75510204081613,13016.3330078125,33.18333435058594,2.683333396911621,22444.099609375,22.950000762939453,4.599999904632568,4.199999809265137,17.133333206176758,24583.333984375,2440.6285714285714,0.7745476365089417,27.42547607421875,98.85714285714286,1409.2784423828125,2237.6572265625,0.436857134103775,1051.5714285714287,1,497,1,0,0,41,7,96
0,147.0,0.4401368200778961,2649.0,231.2244897959183,12379.8330078125,34.36666488647461,4.633333206176758,18350.75,24.299999237060547,5.099999904632568,4.050000190734863,20.08333396911621,23440.0,2450.0,0.7701666951179504,27.361665725708008,94.74285714285715,1405.58203125,2263.82861328125,0.4444047510623932,1051.8285714285714,0,497,1,0,0,21,21,57
1,145.0,0.23261117935180664,2560.0,230.4489795918366,11432.3330078125,32.16666793823242,3.683333396911621,18114.732421875,22.91666603088379,5.0,4.75,22.399999618530273,21593.0,2504.3142857142857,0.7800714373588562,27.388334274291992,92.77142857142857,1404.51953125,2273.17138671875,0.45359525084495544,1055.1142857142856,1,497,1,0,0,21,20,54
0,152.0,0.45039910078048706,1486.0,227.06122448979585,13886.0,35.11666488647461,4.800000190734863,21668.75,24.600000381469727,4.900000095367432,4.183333396911621,17.299999237060547,28380.5,2485.2285714285713,0.7760952115058899,27.350357055664062,94.45714285714286,1406.2220458984375,2267.628662109375,0.4718095362186432,1053.9142857142858,0,497,1,0,0,31,12,63
1,233.0,0.017103763297200203,3654.0,216.51020408163254,16881.0,34.04999923706055,2.8499999046325684,18725.81640625,24.133333206176758,6.0,4.400000095367432,17.316667556762695,26942.0,2559.2,0.7927619218826294,27.42119026184082,91.05714285714286,1405.8798828125,2274.142822265625,0.479023814201355,1061.3428571428572,0,497,1,0,0,21,18,90
0,159.0,0.06613454967737198,2932.0,216.51020408163254,14653.0,35.81666564941406,5.25,20382.533203125,21.91666603088379,5.0,4.2833333015441895,16.516666412353516,23029.0,2537.6857142857143,0.7936190366744995,27.423095703125,92.31428571428572,1409.050537109375,2272.82861328125,0.47583332657814026,1062.4571428571428,0,497,1,0,0,21,4,69
0,136.0,0.38084378838539124,7796.0,208.61224489795907,15659.5,33.599998474121094,4.650000095367432,20622.25,23.25,5.300000190734863,4.2833333015441895,18.016666412353516,30492.333984375,2672.885714285714,0.8063095211982727,27.48107147216797,87.4,1407.52490234375,2299.8857421875,0.4881666600704193,1069.4857142857143,2,497,1,0,0,21,2,56
