floodable_forests,biomass,sur_cover,quarter_biomass,quarter,ecoreg_biomass,dist,nearest_mature,cec,clay,cfvo,nitro,ocd,ocs,phh2o,sand,soc,mean_soil,mean_vpd,mean_temp,mean_def,mean_srad,mean_pr,mean_pdsi,mean_aet,num_fires,ecoreg,biome,indig,protec,topography,age,sd
0,73.0,0.5131129026412964,296.0,1.0,238.0,32767.0,196.04081632653057,14361.1669921875,33.31666564941406,11.266666412353516,36071.81640625,23.350000381469727,5.199999809265137,4.699999809265137,43.849998474121094,24221.5,3446.6857142857143,0.696071445941925,26.653690338134766,167.57142857142858,1666.828857421875,2980.571533203125,1.2719762325286865,1151.6857142857143,0,508,1,0,0,31,12,34
0,75.0,0.2713797092437744,296.0,1.0,238.0,32767.0,186.4693877551021,16818.0,32.25,14.316666603088379,27641.099609375,23.116666793823242,4.699999809265137,4.983333110809326,45.18333435058594,22234.0,3389.6,0.6975714564323425,26.593929290771484,170.88571428571427,1674.9920654296875,2857.142822265625,1.2488571405410767,1146.7714285714285,2,508,1,0,0,42,24,30
0,51.0,0.27251994609832764,296.0,1.0,238.0,32767.0,176.8979591836735,15357.3330078125,38.400001525878906,14.883333206176758,22115.19921875,23.950000762939453,5.199999809265137,4.699999809265137,40.45000076293945,23277.166015625,3521.6,0.6898333430290222,26.545000076293945,174.97142857142856,1670.2100830078125,2858.3427734375,1.240404725074768,1138.1142857142856,0,508,1,0,0,24,27,20
0,98.0,0.16419611871242523,296.0,1.0,238.0,32767.0,170.1224489795919,19494.333984375,32.483333587646484,17.366666793823242,40467.16796875,24.08333396911621,5.099999904632568,4.599999904632568,44.099998474121094,22828.666015625,3504.114285714286,0.6965000033378601,26.536428451538086,183.6,1663.489990234375,2796.94287109375,1.256595253944397,1126.8857142857144,0,508,1,0,0,31,10,46
1,139.0,0.05929304286837578,296.0,1.0,238.0,32767.0,170.061224489796,17235.333984375,42.0,15.98888874053955,33951.0859375,23.616666793823242,5.599999904632568,4.699999809265137,35.61111068725586,24588.77734375,3627.1428571428573,0.6934762001037598,26.560714721679688,193.45714285714286,1668.745361328125,2826.771484375,1.278071403503418,1126.0857142857142,1,508,1,0,0,34,15,54
0,27.0,0.2690992057323456,296.0,1.0,238.0,32767.0,170.061224489796,15186.0,42.33333206176758,17.72222137451172,23261.650390625,22.988889694213867,5.0333333015441895,4.699999809265137,36.35555648803711,22693.166015625,3608.0857142857144,0.6819761991500854,26.456071853637695,200.71428571428572,1672.704345703125,2774.17138671875,1.2856428623199463,1112.5142857142857,2,508,1,0,0,21,14,11
0,71.0,0.35575827956199646,296.0,1.0,170.0,32767.0,170.061224489796,15288.0,43.905555725097656,16.4777774810791,22168.02734375,22.7722225189209,5.0,4.616666793823242,35.75,23937.27734375,3606.0285714285715,0.6833333373069763,26.46630859375,205.42857142857142,1677.5521240234375,2784.6572265625,1.3069285154342651,1112.2,1,611,1,0,0,24,14,27
0,71.0,0.5530216693878174,296.0,1.0,238.0,32767.0,170.38775510204087,15517.0556640625,44.67222213745117,16.005556106567383,17739.89453125,23.288888931274414,4.666666507720947,4.811110973358154,32.127777099609375,23825.22265625,3540.447619047619,0.6879761815071106,26.453413009643555,210.47619047619042,1672.5970458984375,2736.695068359375,1.2918729782104492,1102.580952380952,0,508,1,0,0,21,6,28
0,94.0,0.42075255513191223,296.0,1.0,238.0,32767.0,170.71428571428575,16286.3330078125,45.5,17.483333587646484,34754.58203125,24.5222225189209,5.4666666984558105,4.666666507720947,34.85000228881836,29650.0546875,3562.8571428571427,0.6829047799110413,26.440357208251953,212.9142857142857,1675.93212890625,2780.257080078125,1.3215000629425049,1105.057142857143,1,508,1,0,0,31,14,39
0,92.0,0.20752565562725067,296.0,1.0,238.0,32767.0,172.08163265306118,13960.0,41.38333511352539,18.33333396911621,22156.833984375,24.53333282470703,4.800000190734863,4.699999809265137,32.18333435058594,21738.5,3517.342857142857,0.6799285411834717,26.38785743713379,218.11428571428573,1675.7723388671875,2731.82861328125,1.3614286184310913,1096.2571428571428,1,508,1,0,0,21,34,35
