floodable_forests,biomass,sur_cover,dist,nearest_mature,cec,clay,cfvo,nitro,ocd,ocs,phh2o,sand,soc,mean_soil,mean_vpd,mean_temp,mean_def,mean_srad,mean_pr,mean_pdsi,mean_aet,num_fires,ecoreg,biome,indig,protec,topography,age,sd
0,152.0,0.0,32767.0,259.3061224489794,12308.6669921875,27.549999237060547,2.1500000953674316,14030.81640625,19.733333587646484,3.799999952316284,4.75,49.233333587646484,15758.1669921875,2880.3142857142857,0.6888095140457153,24.70273780822754,157.94285714285715,1434.5758056640625,2014.82861328125,-0.1325952410697937,958.3714285714286,0,476,1,0,0,21,20,69
0,111.0,0.23147092759609222,32767.0,253.99999999999977,17443.666015625,27.350000381469727,7.5333333015441895,16528.3828125,25.066667556762695,5.0,4.650000095367432,45.88333511352539,25574.333984375,2985.057142857143,0.687833309173584,24.712261199951172,157.9142857142857,1433.3505859375,2020.3143310546875,-0.21935711801052094,956.0857142857143,0,476,1,0,0,21,14,41
0,135.0,0.10376282781362534,27105.0,257.3673469387753,13073.5,18.450000762939453,5.4666666984558105,13447.650390625,19.08333396911621,4.0,4.599999904632568,51.58333206176758,16404.0,3302.3142857142857,0.7008333206176758,24.8608341217041,156.71428571428572,1440.7703857421875,2048.3427734375,-0.3209523558616638,965.8,1,476,1,0,0,21,9,56
0,66.0,0.20638540387153625,19603.0,268.9183673469386,12188.8330078125,23.549999237060547,4.083333492279053,15191.2001953125,20.066667556762695,4.0,4.683333396911621,52.91666793823242,14595.0,3404.342857142857,0.7047380805015564,24.89630889892578,157.31428571428572,1442.4942626953125,2049.514404296875,-0.34214285016059875,967.5142857142857,2,476,1,0,0,31,16,29
0,167.0,0.05473203957080841,14721.0,269.10204081632634,14265.4443359375,24.44444465637207,3.1222221851348877,14563.43359375,20.11111068725586,4.0333333015441895,4.616666793823242,50.46110916137695,16964.0546875,3491.342857142857,0.7155476212501526,24.983333587646484,154.65714285714284,1431.6982421875,2071.571533203125,-0.4312857389450073,967.5714285714286,0,476,1,0,0,21,15,63
0,167.0,0.0,3225.0,271.8367346938774,13336.22265625,24.96666717529297,2.7277777194976807,15462.328125,20.405555725097656,4.199999809265137,4.599999904632568,49.9888916015625,15921.0556640625,3506.285714285714,0.711738109588623,25.012142181396484,162.4,1437.3975830078125,2051.17138671875,-0.5100713968276978,962.6285714285714,0,476,1,0,0,21,13,78
0,208.54108063909678,0.6351197361946106,1259.0,273.877551020408,12452.3330078125,22.183332443237305,6.666666507720947,13464.2998046875,19.850000381469727,3.799999952316284,4.5,52.38333511352539,16423.0,3464.8285714285716,0.6971190571784973,24.811189651489258,166.5142857142857,1445.0482177734375,2042.3428955078125,-0.503595232963562,958.0857142857143,1,476,1,1,0,41,22,93
0,291.0,0.5005701184272766,1337.0,282.71428571428555,13091.3330078125,25.616666793823242,4.166666507720947,16383.06640625,23.383333206176758,5.099999904632568,4.433333396911621,56.28333282470703,21062.0,3552.342857142857,0.6861666440963745,24.69845199584961,169.4,1440.356689453125,2020.2857666015625,-0.7688571214675903,951.6571428571428,0,476,1,1,0,31,31,146
0,165.0,0.8164196014404297,1112.0,276.26530612244886,12779.888671875,24.25,4.0722222328186035,15248.6884765625,20.5,3.7666666507720947,4.505555629730225,50.849998474121094,15467.0556640625,3549.7428571428572,0.6865000128746033,24.483572006225586,172.02857142857144,1444.6033935546875,2007.085693359375,-0.8119285702705383,949.1714285714286,0,476,1,1,0,31,19,82
0,166.0,0.22576966881752014,2495.0,281.4693877551019,16180.611328125,24.96666717529297,2.9277777671813965,15096.0771484375,22.122222900390625,4.333333492279053,4.694444179534912,51.494441986083984,17306.888671875,3594.1428571428573,0.6870714426040649,24.32559585571289,169.6,1442.7689208984375,2010.2857666015625,-0.9005237817764282,949.4857142857143,1,476,1,1,0,21,5,70
