floodable_forests,biomass,sur_cover,dist,nearest_mature,cec,clay,cfvo,nitro,ocd,ocs,phh2o,sand,soc,mean_soil,mean_vpd,mean_temp,mean_def,mean_srad,mean_pr,mean_pdsi,mean_aet,num_fires,ecoreg,biome,indig,protec,topography,age,sd
1,218.0,0.4047890603542328,1062.0,285.1020408163262,18870.0,30.850000381469727,2.5,28905.900390625,29.200000762939453,5.0,4.183333396911621,18.78333282470703,30916.5,1870.142857142857,0.630047619342804,26.93297576904297,44.142857142857146,1347.89794921875,2509.94287109375,0.5664047598838806,1032.2285714285715,0,474,1,0,0,21,27,96
1,275.0,0.25313568115234375,1307.0,265.16326530612224,23721.5,37.70000076293945,1.4500000476837158,20725.916015625,26.75,4.699999809265137,4.150000095367432,21.733333587646484,25592.666015625,1990.7714285714285,0.6460952162742615,27.083452224731445,54.542857142857144,1374.3316650390625,2512.94287109375,0.506428599357605,1041.2571428571428,0,474,1,0,0,31,19,122
1,219.0,0.24173317849636078,1379.0,265.2857142857141,19069.666015625,38.43333435058594,0.5,19842.333984375,26.78333282470703,5.0,4.150000095367432,21.03333282470703,28739.5,1949.8857142857144,0.6368571519851685,26.98880958557129,52.74285714285714,1375.8048095703125,2542.71435546875,0.5058333277702332,1040.5428571428572,0,474,1,0,0,31,19,83
0,332.0,0.972633957862854,1054.0,248.3673469387753,17321.22265625,35.094444274902344,0.8611111044883728,19619.439453125,27.455554962158203,5.400000095367432,3.894444465637207,14.322222709655762,24771.833984375,2068.2571428571428,0.6448095440864563,27.034643173217773,56.17142857142857,1385.947509765625,2481.742919921875,0.4722142815589905,1044.8857142857144,0,496,1,0,0,24,26,148
1,216.0,0.0,11636.0,240.79591836734676,,35.18333435058594,0.6166666746139526,,24.633333206176758,4.900000095367432,4.266666889190674,13.449999809265137,,2108.2571428571428,0.6800476312637329,27.273571014404297,66.02857142857142,1409.7330322265625,2376.3427734375,0.42719048261642456,1058.6857142857143,0,496,1,0,1,24,17,74
1,276.0,0.0,11330.0,240.79591836734676,25085.888671875,38.89444351196289,1.7666666507720947,23383.955078125,26.044443130493164,5.400000095367432,4.372222423553467,15.733332633972168,30087.77734375,2107.114285714286,0.6904523968696594,27.332975387573242,68.74285714285715,1408.834716796875,2367.17138671875,0.4058571457862854,1057.4857142857143,0,496,1,0,1,24,10,96
1,270.0,0.0,17503.0,241.7959183673468,16908.5,33.36666488647461,1.3666666746139526,19948.06640625,24.46666717529297,4.900000095367432,4.383333206176758,13.416666984558105,25505.333984375,2105.8285714285716,0.683571457862854,27.275238037109375,72.11428571428571,1424.7196044921875,2357.857177734375,0.4124999940395355,1062.4,0,496,1,0,1,41,35,91
1,273.0,0.0,9799.0,242.4693877551018,19546.333984375,33.11666488647461,1.5499999523162842,19259.849609375,28.21666717529297,5.400000095367432,4.2833333015441895,16.133333206176758,25416.333984375,2088.9142857142856,0.6817380785942078,27.278810501098633,66.97142857142858,1415.0107421875,2381.1142578125,0.4600476324558258,1061.4571428571428,0,496,1,0,1,34,35,99
0,178.0,0.15051311254501343,2483.0,249.75510204081613,17535.5,38.38333511352539,1.100000023841858,18200.900390625,23.28333282470703,4.5,4.2833333015441895,22.883333206176758,24131.0,2134.3142857142857,0.6984761953353882,27.29857063293457,70.51428571428572,1422.0120849609375,2329.71435546875,0.3957619071006775,1064.057142857143,1,497,1,0,1,21,17,61
0,253.0,0.5758267045021057,1528.0,253.12244897959164,14258.888671875,38.58888626098633,4.394444465637207,21337.701171875,23.666667938232422,4.766666889190674,4.3222222328186035,22.36111068725586,31373.5546875,2113.057142857143,0.6993095278739929,27.380952835083008,70.62857142857143,1425.587158203125,2333.314208984375,0.4174523651599884,1068.0857142857142,0,497,1,0,1,21,16,89
0,286.0,0.46294185519218445,1146.0,248.14285714285705,18021.666015625,30.700000762939453,3.0999999046325684,18355.232421875,24.950000762939453,4.900000095367432,4.0333333015441895,22.5,21437.666015625,2321.2,0.741690456867218,27.427143096923828,72.14285714285714,1425.492919921875,2348.485595703125,0.5311190485954285,1073.3714285714286,0,497,1,0,1,21,34,107
0,145.0,0.2976054847240448,1407.0,248.81632653061217,,27.883333206176758,5.25,,26.899999618530273,4.900000095367432,4.083333492279053,15.433333396911621,,2317.885714285714,0.7412142753601074,27.412857055664062,69.8,1425.319091796875,2391.17138671875,0.5563571453094482,1077.1714285714286,0,497,1,0,1,31,33,49
0,257.0,0.4389965832233429,1230.0,247.12244897959172,15660.0,28.483333587646484,4.016666889190674,18295.68359375,23.983333587646484,5.099999904632568,4.0333333015441895,16.799999237060547,21586.333984375,2354.6285714285714,0.7499047517776489,27.44797706604004,72.8,1429.290771484375,2371.971435546875,0.554190456867218,1076.4285714285713,1,497,1,0,1,21,32,114
1,188.0,0.07639680802822113,1528.0,247.9387755102039,14230.6669921875,35.41666793823242,2.5999999046325684,18452.400390625,22.549999237060547,4.5,4.099999904632568,19.58333396911621,20026.0,2394.885714285714,0.7651666402816772,27.547500610351562,71.57142857142857,1431.5989990234375,2396.685791015625,0.5649047493934631,1083.057142857143,0,497,1,0,1,42,31,83
0,171.0,0.5952109694480896,1299.0,261.38775510204067,15236.7216796875,37.64999771118164,3.5055556297302246,19003.083984375,23.577777862548828,4.566666603088379,4.099999904632568,28.044445037841797,23645.111328125,2677.0857142857144,0.8230714201927185,27.70916748046875,78.62857142857143,1420.099853515625,2515.54296875,0.47864285111427307,1080.9142857142858,0,482,1,0,1,31,4,77
1,206.0,0.40136829018592834,2267.0,261.38775510204067,15972.611328125,33.516666412353516,4.02222204208374,19664.333984375,24.71666717529297,4.666666507720947,4.099999904632568,25.5222225189209,22527.611328125,2699.4285714285716,0.8257619142532349,27.742856979370117,78.4,1417.3817138671875,2518.94287109375,0.47778570652008057,1080.3142857142857,0,482,1,0,1,21,33,70
1,131.0,0.0034207524731755257,3042.0,261.26530612244886,,,,,,,,,,2751.7714285714287,0.8160714507102966,27.633214950561523,80.68571428571428,1422.0694580078125,2509.39990234375,0.4700714349746704,1077.5142857142857,0,482,1,0,0,34,4,44
0,214.0,0.5290763974189758,1606.0,261.65306122448965,13892.1669921875,37.88333511352539,2.933333396911621,17884.3671875,23.25,5.099999904632568,4.150000095367432,22.96666717529297,17449.0,2772.8,0.8222619295120239,27.60547637939453,82.51428571428572,1419.4432373046875,2504.428466796875,0.46916666626930237,1074.2285714285715,0,482,1,0,1,24,33,82
1,235.0,0.31470924615859985,1506.0,263.44897959183663,15783.1669921875,36.68333435058594,3.133333444595337,18114.232421875,24.100000381469727,4.900000095367432,4.099999904632568,29.116666793823242,21357.666015625,2799.114285714286,0.8308095335960388,27.62154769897461,82.4,1418.270751953125,2499.199951171875,0.46549999713897705,1074.8,1,482,1,0,0,31,24,79
