floodable_forests,biomass,sur_cover,dist,nearest_mature,cec,clay,cfvo,nitro,ocd,ocs,phh2o,sand,soc,mean_soil,mean_vpd,mean_temp,mean_def,mean_srad,mean_pr,mean_pdsi,mean_aet,num_fires,ecoreg,biome,indig,protec,topography,age,sd
0,102.0,0.8631699085235596,1915.0,271.3265306122447,14486.1669921875,29.450000762939453,0.6166666746139526,19022.43359375,22.16666603088379,4.800000190734863,4.449999809265137,37.25,21125.166015625,1626.7142857142858,0.5914285778999329,25.288570404052734,56.48571428571429,1354.873779296875,2072.971435546875,-0.7640237808227539,977.3428571428572,2,505,1,0,0,21,2,49
0,190.0,0.597491443157196,2976.0,269.2653061224488,16947.5,22.122222900390625,0.6722221970558167,17647.587890625,22.55555534362793,4.266666889190674,4.394444465637207,46.83333206176758,21185.77734375,1619.057142857143,0.5906190276145935,25.306547164916992,56.542857142857144,1341.375732421875,2072.428466796875,-0.7979761958122253,969.4285714285714,2,505,1,0,0,21,2,74
0,239.0,0.30102622509002686,4253.0,267.32653061224465,19564.5,25.516666412353516,10.100000381469727,17387.44921875,22.33333396911621,4.300000190734863,4.2833333015441895,47.81666564941406,31580.0,1616.1714285714286,0.574833333492279,25.193452835083008,60.94285714285714,1331.3089599609375,2048.028564453125,-0.7951428294181824,955.9428571428572,1,505,1,0,0,31,6,90
0,273.0,0.40250855684280396,8299.0,266.5714285714283,17224.166015625,24.46666717529297,4.0333333015441895,18910.666015625,23.96666717529297,4.699999809265137,4.483333110809326,43.58333206176758,26502.333984375,1631.0857142857142,0.5689285397529602,25.30368995666504,61.82857142857143,1336.04296875,2034.3428955078125,-0.7739999890327454,959.0857142857143,1,505,1,0,0,21,12,113
1,146.0,0.21436716616153717,5079.0,269.7142857142855,14107.5,24.516666412353516,0.18333333730697632,18974.966796875,21.933332443237305,4.300000190734863,4.483333110809326,35.88333511352539,22188.333984375,1632.8,0.5564047694206238,25.306190490722656,66.34285714285714,1340.9127197265625,1993.914306640625,-0.8675952553749084,956.1142857142858,0,469,1,0,0,21,15,72
0,189.0,0.5416191816329956,1697.0,271.36734693877526,15229.8330078125,29.049999237060547,1.0333333015441895,19395.466796875,23.766666412353516,4.199999809265137,4.483333110809326,31.866666793823242,29563.166015625,1633.4285714285713,0.544785737991333,25.231428146362305,68.74285714285715,1345.928955078125,1981.914306640625,-0.8675476312637329,954.4857142857143,3,469,1,0,0,34,4,92
0,213.0,0.4264538288116455,2702.0,276.020408163265,17805.333984375,26.799999237060547,1.0499999523162842,19621.06640625,23.933332443237305,4.199999809265137,4.583333492279053,32.33333206176758,23318.0,1639.6857142857143,0.5423571467399597,25.21821403503418,67.97142857142858,1351.587890625,1983.0,-0.8631904721260071,958.2,0,505,1,0,0,42,15,101
0,220.0,0.2360319197177887,8127.0,281.1428571428568,15550.0,26.600000381469727,1.2833333015441895,17715.767578125,20.41666603088379,4.0,4.400000095367432,43.33333206176758,19313.333984375,1662.9142857142858,0.5552142858505249,25.201190948486328,65.71428571428571,1341.4476318359375,2008.5714111328125,-0.9087619185447693,956.0571428571428,2,505,1,0,0,21,8,90
0,293.0,0.3968072831630707,7407.0,284.77551020408134,15424.6669921875,25.483333587646484,1.399999976158142,17732.599609375,21.983333587646484,3.9000000953674316,4.599999904632568,37.150001525878906,27385.0,1662.0285714285715,0.5531428456306458,25.153213500976562,65.45714285714286,1338.581298828125,2010.142822265625,-0.909928560256958,953.2857142857143,0,505,1,0,0,21,21,107
0,149.0,0.030786773189902306,3705.0,290.0408163265303,14013.3330078125,24.049999237060547,0.21666666865348816,17586.0,22.149999618530273,3.5999999046325684,4.683333396911621,35.78333282470703,29044.0,1648.2,0.5479523539543152,25.14214324951172,68.91428571428571,1344.4039306640625,1993.028564453125,-0.9572857022285461,952.3714285714286,0,505,1,0,0,41,20,55
0,317.0,0.811858594417572,1068.0,296.40816326530586,15685.5,27.46666717529297,1.9833333492279053,19203.400390625,22.766666412353516,3.5999999046325684,5.083333492279053,33.79999923706055,19944.5,1642.0857142857142,0.5449761748313904,25.05238151550293,70.2,1342.3231201171875,1981.914306640625,-0.9589285850524902,948.0285714285715,0,505,1,1,0,31,17,142
0,394.0,0.2428734302520752,2447.0,308.3673469387753,14411.0,25.200000762939453,1.649999976158142,18988.1328125,23.483333587646484,3.9000000953674316,4.949999809265137,33.29999923706055,20100.666015625,1642.0857142857142,0.55907142162323,25.1872615814209,71.6,1346.5098876953125,1960.6856689453125,-0.9417142868041992,952.6857142857143,0,505,1,0,1,21,29,145
1,297.0,0.216647669672966,2222.0,308.3673469387753,13472.1669921875,25.46666717529297,0.05000000074505806,18575.44921875,22.383333206176758,3.9000000953674316,4.75,30.516666412353516,21065.0,1635.7142857142858,0.5559285879135132,25.172500610351562,70.0,1342.087890625,1972.2572021484375,-0.9595714211463928,951.0857142857143,0,505,1,0,1,21,28,110
0,389.0,0.9076396822929382,1133.0,325.34693877551,13887.6669921875,26.549999237060547,0.75,23429.099609375,24.049999237060547,3.5,4.75,32.766666412353516,25139.666015625,1646.8285714285714,0.5534999966621399,25.00321388244629,67.02857142857142,1333.8953857421875,1951.17138671875,-0.9483809471130371,946.4285714285714,0,505,1,0,0,21,22,196
0,169.0,0.530216634273529,1495.0,334.8571428571426,15261.8330078125,32.57221984863281,1.005555510520935,16902.62890625,21.91666603088379,3.700000047683716,4.688889026641846,31.105554580688477,24211.666015625,1642.0857142857142,0.5646904706954956,25.09702491760254,76.6,1336.413330078125,1873.857177734375,-1.0019999742507935,940.6,1,505,1,0,0,31,8,83
0,248.0,0.6339794993400574,1133.0,336.73469387755074,12253.7216796875,28.516666412353516,1.144444465637207,17017.478515625,21.816667556762695,3.566666603088379,4.599999904632568,31.88888931274414,18857.0,1697.3142857142857,0.5643333196640015,25.04059600830078,69.71428571428571,1336.574951171875,1945.085693359375,-0.9749761819839478,947.1142857142858,1,505,1,0,0,31,3,119
