floodable_forests,biomass,sur_cover,dist,nearest_mature,cec,clay,cfvo,nitro,ocd,ocs,phh2o,sand,soc,mean_soil,mean_vpd,mean_temp,mean_def,mean_srad,mean_pr,mean_pdsi,mean_aet,num_fires,ecoreg,biome,indig,protec,topography,age,sd
0,171.0,0.010262257419526577,1506.0,235.18367346938763,8056.5,32.04999923706055,8.916666984558105,17053.400390625,22.58333396911621,4.099999904632568,4.699999809265137,47.36666488647461,26048.666015625,3547.942857142857,0.8318809270858765,26.532381057739258,250.05714285714285,1594.477783203125,1888.2572021484375,-0.49173808097839355,1061.6857142857143,2,508,1,0,0,42,7,65
0,191.0,0.27936145663261414,1411.0,221.57142857142847,8834.3330078125,37.38333511352539,4.849999904632568,16728.900390625,25.149999618530273,4.599999904632568,4.5,43.95000076293945,24052.0,3509.2571428571428,0.8214523792266846,26.449405670166016,244.25714285714287,1593.44775390625,1911.0,-0.4385000169277191,1061.4857142857143,0,508,1,0,0,41,18,77
0,204.0,0.22576966881752014,6053.0,209.14285714285705,11797.3330078125,36.43333435058594,5.599999904632568,15761.5,20.58333396911621,4.5,4.550000190734863,41.81666564941406,20678.166015625,3394.4285714285716,0.8459523916244507,26.626667022705078,253.02857142857144,1596.1805419921875,1860.82861328125,-0.538357138633728,1060.0285714285715,1,508,1,0,0,31,21,93
0,212.0,0.030786773189902306,8963.0,198.99999999999986,9178.1669921875,37.983333587646484,2.933333396911621,16610.017578125,21.366666793823242,4.0,4.583333492279053,40.900001525878906,19114.833984375,3409.714285714286,0.8504523634910583,26.62607192993164,255.02857142857144,1598.691162109375,1850.199951171875,-0.5836190581321716,1061.1142857142856,3,508,1,0,0,21,3,94
0,83.0,0.010262257419526577,8766.0,193.91836734693862,8505.1669921875,31.25,5.183333396911621,16649.416015625,21.316667556762695,3.9000000953674316,4.666666507720947,43.58333206176758,17098.5,3389.6,0.8624047636985779,26.709047317504883,262.9428571428571,1604.2550048828125,1809.3143310546875,-0.6227381229400635,1060.1714285714286,1,508,1,0,0,31,6,32
0,193.0,0.0057012541219592094,3020.0,185.2653061224488,9292.0,36.483333587646484,3.933333396911621,15958.099609375,22.516666412353516,3.9000000953674316,4.650000095367432,41.983333587646484,21878.0,3475.8285714285716,0.852142870426178,26.37416648864746,265.57142857142856,1611.4974365234375,1762.085693359375,-0.6870238184928894,1052.6285714285714,0,508,1,0,0,21,25,78
0,95.0,0.020524514839053154,6944.0,181.22448979591817,11672.5,48.70000076293945,7.599999904632568,17290.349609375,21.83333396911621,4.400000095367432,4.650000095367432,29.25,20757.0,3504.0285714285715,0.8272380828857422,26.102142333984375,264.3142857142857,1613.2470703125,1745.7427978515625,-0.7046190500259399,1043.8,2,508,1,0,0,24,4,40
0,70.0,0.0,6866.0,181.22448979591817,12405.3330078125,50.233333587646484,8.916666984558105,17000.56640625,21.46666717529297,4.300000190734863,4.650000095367432,27.5,21059.0,3554.942857142857,0.8299285769462585,26.08809471130371,258.54285714285714,1616.7005615234375,1755.2572021484375,-0.7370476126670837,1050.9142857142858,5,508,1,0,0,31,16,37
0,188.0,0.17217788100242615,12327.0,179.8979591836733,7722.83349609375,45.33333206176758,7.133333206176758,19104.916015625,23.883333206176758,3.799999952316284,4.650000095367432,33.766666412353516,19508.0,3598.0857142857144,0.8491666913032532,26.24738121032715,266.62857142857143,1619.712646484375,1710.2572021484375,-0.80778568983078,1048.6857142857143,1,508,1,0,0,31,13,77
0,113.0,0.0,17089.0,181.51020408163248,7270.5,35.20000076293945,4.633333206176758,17060.80078125,20.399999618530273,3.5,4.599999904632568,47.20000076293945,16716.0,3590.4857142857145,0.8710713982582092,26.498571395874023,274.74285714285713,1624.2745361328125,1689.2857666015625,-0.8246666789054871,1050.8285714285714,2,508,1,0,0,21,4,44
0,67.0,0.3774230182170868,6035.0,181.77551020408146,8496.6669921875,34.66666793823242,5.816666603088379,16571.56640625,20.133333206176758,3.299999952316284,4.949999809265137,41.16666793823242,21115.333984375,3860.3714285714286,0.8940476179122925,26.64452362060547,277.8,1635.4173583984375,1640.2857666015625,-0.8982856869697571,1057.2285714285715,0,508,1,0,0,21,2,28
0,135.08326089409377,0.12314709275960922,1319.0,179.99999999999983,9320.1669921875,32.79999923706055,9.033333778381348,17007.8828125,20.71666717529297,3.5,4.800000190734863,44.016666412353516,18247.666015625,3925.457142857143,0.8832619190216064,26.531070709228516,281.8,1638.3101806640625,1626.800048828125,-0.9162381291389465,1049.7428571428572,1,508,1,0,0,41,2,67
0,159.0,0.10376282781362534,6810.0,180.0612244897958,9203.1669921875,38.599998474121094,8.5,19267.783203125,21.100000381469727,3.200000047683716,4.800000190734863,39.21666717529297,17619.333984375,4178.657142857143,0.8866666555404663,26.584999084472656,274.45714285714286,1637.626708984375,1624.5999755859375,-0.9800238013267517,1055.0285714285715,1,508,1,0,0,41,7,76
0,55.0,0.29304447770118713,3325.0,178.08163265306106,9752.388671875,39.63333511352539,4.294444561004639,18540.75,23.327777862548828,3.433333396911621,4.666666507720947,40.82777786254883,21043.443359375,4272.857142857143,0.8773571252822876,26.42630958557129,276.9142857142857,1637.200927734375,1594.199951171875,-1.0119999647140503,1047.4,3,508,1,0,0,21,2,22
0,90.0,0.0,3700.0,179.08163265306104,8371.5,43.483333587646484,10.583333015441895,18009.1171875,23.683332443237305,3.0,4.800000190734863,35.29999923706055,18719.5,4529.2,0.8309761881828308,25.796785354614258,278.22857142857146,1660.9744873046875,1543.4285888671875,-1.0961904525756836,1038.857142857143,4,508,1,0,0,24,1,40
0,110.0,0.0057012541219592094,3054.0,179.44897959183655,7261.33349609375,43.983333587646484,5.5722222328186035,18597.021484375,23.700000762939453,3.0999999046325684,4.733333110809326,33.838890075683594,20360.666015625,4580.2,0.8261666893959045,25.770475387573242,276.77142857142854,1666.411376953125,1546.7142333984375,-1.0779523849487305,1041.1142857142856,4,508,1,0,0,24,2,55
0,97.0,0.5119726061820984,7643.0,180.71428571428555,8405.3330078125,45.43333435058594,5.5,18794.5,25.633333206176758,3.0,4.599999904632568,35.11666488647461,21138.666015625,4709.4857142857145,0.8588333129882812,26.098094940185547,278.0571428571429,1658.3016357421875,1519.5142822265625,-1.1760714054107666,1043.9142857142858,6,508,1,0,0,31,1,39
0,190.0,0.2519954442977905,4907.0,182.20408163265287,9491.5,40.93333435058594,7.066666603088379,19166.400390625,24.0,2.9000000953674316,4.800000190734863,42.233333587646484,21755.0,4744.5142857142855,0.9001666903495789,26.515832901000977,284.34285714285716,1664.6810302734375,1509.6571044921875,-1.2304047346115112,1052.2,0,508,1,0,0,11,33,83
0,78.0,0.09122006595134735,5450.0,187.87755102040802,9324.3330078125,37.31666564941406,9.333333015441895,18723.6328125,22.200000762939453,2.700000047683716,4.900000095367432,44.733333587646484,22180.333984375,4797.885714285714,0.9038809537887573,26.46845245361328,289.6857142857143,1662.9588623046875,1478.82861328125,-1.2811428308486938,1044.2285714285715,0,508,1,0,0,42,3,35
0,118.0,0.1151653379201889,3322.0,194.93877551020387,9095.3330078125,40.91666793823242,10.316666603088379,21383.333984375,26.299999237060547,2.799999952316284,4.699999809265137,39.75,21627.333984375,4839.971428571429,0.885952353477478,26.24333381652832,288.74285714285713,1667.95654296875,1469.028564453125,-1.337071418762207,1039.7142857142858,2,508,1,0,0,21,11,56
