floodable_forests,biomass,sur_cover,quarter_biomass,quarter,ecoreg_biomass,dist,nearest_mature,cec,clay,cfvo,nitro,ocd,ocs,phh2o,sand,soc,mean_soil,mean_vpd,mean_temp,mean_def,mean_srad,mean_pr,mean_pdsi,mean_aet,num_fires,ecoreg,biome,indig,protec,topography,age,sd
0,185.0,0.04332953318953514,296.0,1.0,238.0,5936.0,200.3673469387754,7798.0,36.31666564941406,14.850000381469727,17364.982421875,22.600000381469727,4.300000190734863,4.900000095367432,35.83333206176758,20542.833984375,4497.342857142857,0.7518333196640015,26.398571014404297,162.02857142857144,1666.0965576171875,2354.05712890625,0.2036428600549698,1131.6571428571428,1,508,1,0,0,41,3,70
0,154.0,0.10262257605791092,296.0,1.0,238.0,8705.0,184.95918367346934,10863.8330078125,33.36666488647461,17.549999237060547,18057.583984375,23.100000381469727,4.400000095367432,4.816666603088379,38.63333511352539,23601.0,4552.914285714286,0.7543095350265503,26.44976234436035,158.28571428571428,1661.0484619140625,2388.314208984375,0.2134285718202591,1132.7428571428572,0,508,1,0,0,31,26,72
0,,0.15393386781215668,296.0,1.0,238.0,7397.0,182.3265306122448,8114.5,31.450000762939453,12.0,16378.9169921875,21.46666717529297,4.099999904632568,4.9666666984558105,37.18333435058594,16724.5,4608.142857142857,0.7699523568153381,26.528810501098633,157.4,1648.2481689453125,2387.085693359375,0.05085713043808937,1126.6,5,508,1,0,0,21,4,
0,85.0,0.0,267.0,4.0,238.0,11453.0,172.81632653061212,8995.3330078125,27.183332443237305,20.183332443237305,17232.267578125,22.5,4.099999904632568,4.916666507720947,45.650001525878906,20349.5,4617.342857142857,0.7885000109672546,26.65809440612793,160.71428571428572,1655.5030517578125,2400.314208984375,0.0042619057931005955,1132.2857142857142,4,508,1,0,0,34,27,34
0,,0.0,267.0,4.0,238.0,18815.0,161.40816326530597,8938.888671875,29.10555648803711,20.350000381469727,17651.533203125,23.05555534362793,4.233333110809326,5.02222204208374,43.32777786254883,25580.111328125,4693.4857142857145,0.7955952286720276,26.695119857788086,162.68571428571428,1664.85546875,2438.0,-0.04092855378985405,1134.5714285714287,4,508,1,0,0,21,11,
0,69.0,0.11972633749246597,267.0,4.0,238.0,31635.0,151.59183673469374,7943.83349609375,27.049999237060547,17.41666603088379,16627.283203125,20.866666793823242,4.300000190734863,4.916666507720947,42.54999923706055,18419.333984375,4750.0,0.7969523668289185,26.761072158813477,174.2,1684.1572265625,2462.028564453125,-0.19607141613960266,1133.5142857142857,1,508,1,0,0,24,27,26
0,46.0,0.1356898546218872,267.0,4.0,238.0,32767.0,144.53061224489784,11629.3330078125,27.350000381469727,16.549999237060547,17937.43359375,20.75,4.199999809265137,4.900000095367432,43.349998474121094,22642.0,4810.714285714285,0.8086666464805603,26.849523544311523,175.37142857142857,1676.523681640625,2473.371337890625,-0.26271429657936096,1129.1142857142856,7,508,1,0,0,34,8,19
0,41.0,0.108323834836483,267.0,4.0,238.0,32767.0,144.53061224489784,11019.5,27.783334732055664,17.299999237060547,18189.3125,22.94444465637207,4.099999904632568,4.94444465637207,44.91666793823242,28301.5,4838.342857142857,0.8101428747177124,26.8700008392334,176.74285714285713,1678.1651611328125,2481.028564453125,-0.32247617840766907,1129.3714285714286,2,508,1,0,0,21,6,17
0,,0.09578107297420502,267.0,4.0,238.0,32767.0,131.81632653061217,14313.6669921875,28.08333396911621,15.233333587646484,15727.466796875,21.066667556762695,4.400000095367432,5.050000190734863,41.79999923706055,22141.0,4901.028571428571,0.8193809390068054,26.90654754638672,186.4,1688.4376220703125,2502.485595703125,-0.4801190495491028,1125.9142857142858,8,508,1,0,0,24,13,
0,62.0,0.014823260717093945,267.0,4.0,238.0,32767.0,125.53061224489791,10654.6669921875,26.96666717529297,15.583333015441895,14937.43359375,21.53333282470703,4.5,4.900000095367432,40.31666564941406,25529.333984375,4916.457142857143,0.8201428651809692,26.90916633605957,190.45714285714286,1689.4051513671875,2486.971435546875,-0.5064285397529602,1121.8285714285714,2,508,1,0,0,24,5,24
