floodable_forests,biomass,sur_cover,quarter_biomass,quarter,ecoreg_biomass,dist,nearest_mature,cec,clay,cfvo,nitro,ocd,ocs,phh2o,sand,soc,mean_soil,mean_vpd,mean_temp,mean_def,mean_srad,mean_pr,mean_pdsi,mean_aet,num_fires,ecoreg,biome,indig,protec,topography,age,sd
0,148.0,0.3306727409362793,267.0,4.0,238.0,9781.0,194.59183673469371,11535.3330078125,31.149999618530273,8.433333396911621,19648.56640625,25.133333206176758,5.099999904632568,4.650000095367432,41.81666564941406,23055.666015625,3009.9142857142856,0.8238809704780579,27.2740478515625,219.9142857142857,1572.412109375,2407.085693359375,0.5027856826782227,1099.6,2,508,1,0,0,21,19,58
0,79.0,0.3842645287513733,267.0,4.0,238.0,10199.0,188.69387755102022,10884.8330078125,36.266666412353516,6.7166666984558105,28005.416015625,30.316667556762695,5.099999904632568,4.7833333015441895,37.06666564941406,27945.5,3079.057142857143,0.807285726070404,26.96607208251953,216.31428571428572,1581.4805908203125,2378.94287109375,0.48061904311180115,1099.2285714285715,3,508,1,0,0,21,11,30
0,139.0,0.0,267.0,4.0,238.0,7548.0,196.38775510204064,9814.6669921875,29.0,6.9666666984558105,23574.400390625,23.66666603088379,4.900000095367432,4.75,41.46666717529297,22065.5,3118.342857142857,0.8269047737121582,27.073095321655273,217.28571428571428,1590.7359619140625,2363.314208984375,0.4424286186695099,1110.8285714285714,1,508,1,0,0,21,9,64
0,102.0,0.07069555670022964,267.0,4.0,238.0,11214.0,201.85714285714263,11236.3330078125,31.133333206176758,6.0333333015441895,23078.666015625,26.799999237060547,5.099999904632568,4.599999904632568,49.31666564941406,24287.333984375,3245.4,0.8227857351303101,27.001190185546875,222.85714285714286,1583.1259765625,2268.571533203125,0.26907142996788025,1096.6285714285714,2,508,1,0,0,21,13,45
0,145.0,0.06157354637980461,267.0,4.0,238.0,4848.0,215.40816326530594,9280.8330078125,38.18333435058594,6.116666793823242,24386.3828125,29.46666717529297,4.699999809265137,4.7833333015441895,42.70000076293945,27343.0,3260.6285714285714,0.8093095421791077,26.918691635131836,226.4857142857143,1586.7164306640625,2241.39990234375,0.26680952310562134,1089.4571428571428,0,508,1,0,0,31,14,54
0,250.5865693941649,0.042189281433820724,267.0,4.0,238.0,5377.0,228.67346938775498,7988.33349609375,29.46666717529297,5.25,16399.18359375,22.316667556762695,3.9000000953674316,4.633333206176758,47.86666488647461,16813.833984375,3215.457142857143,0.8052619099617004,26.92523765563965,224.57142857142858,1593.3896484375,2233.6572265625,0.29073813557624817,1094.142857142857,1,508,1,0,0,24,8,115
0,153.0,0.32155072689056396,267.0,4.0,238.0,1101.0,237.8775510204079,7643.0,27.644445419311523,7.111111164093018,17844.666015625,23.36111068725586,4.299999713897705,4.583333492279053,51.094444274902344,20317.333984375,3354.4,0.7969762086868286,26.73880958557129,229.4,1604.3978271484375,2159.514404296875,0.15964286029338837,1087.0285714285715,1,508,1,1,0,42,15,65
0,147.0,0.20752565562725067,267.0,4.0,238.0,1225.0,246.16326530612218,9461.5,31.799999237060547,6.416666507720947,17908.25,22.700000762939453,4.5,4.5,49.43333435058594,19877.666015625,3337.1714285714284,0.8149523735046387,26.89642906188965,223.97142857142856,1600.7078857421875,2183.428466796875,0.1770952194929123,1097.2857142857142,0,508,1,1,0,41,4,58
1,137.0,0.16761687397956848,267.0,4.0,238.0,1821.0,254.79591836734667,8441.0,35.38333511352539,5.0333333015441895,15711.099609375,21.299999237060547,4.0,4.599999904632568,45.08333206176758,18497.166015625,3302.114285714286,0.8131428360939026,26.913095474243164,228.88571428571427,1599.5596923828125,2159.142822265625,0.1748809516429901,1091.2571428571428,1,508,1,1,0,21,5,52
0,34.0,0.486887127161026,267.0,4.0,238.0,1168.0,254.79591836734667,8455.3330078125,36.16666793823242,6.833333492279053,17413.900390625,21.149999618530273,4.0,4.683333396911621,44.18333435058594,19341.333984375,3362.1714285714284,0.81592857837677,26.88190460205078,231.2,1605.319580078125,2119.94287109375,0.09878572076559067,1092.142857142857,1,508,1,1,0,42,5,13
1,236.0,0.503990888595581,267.0,4.0,238.0,1764.0,254.3265306122447,10516.0,34.71666717529297,3.816666603088379,16234.3330078125,21.91666603088379,4.199999809265137,4.5,41.983333587646484,19677.0,3349.2,0.8248571157455444,26.8700008392334,240.34285714285716,1616.6220703125,2058.085693359375,-0.0058809490874409676,1090.0285714285715,0,508,1,0,0,41,35,102
1,337.0,0.24173317849636078,267.0,4.0,238.0,1684.0,246.4285714285712,11068.6669921875,30.4777774810791,5.044444561004639,16218.1669921875,21.41666603088379,4.199999809265137,4.683333396911621,43.25555419921875,19624.611328125,3325.2571428571428,0.8234999775886536,26.82023811340332,244.0,1622.60302734375,2043.0,-0.020047612488269806,1088.1142857142856,1,508,1,0,0,31,29,147
1,166.0,0.24857468903064728,267.0,4.0,238.0,1325.0,229.59183673469371,9873.3330078125,30.450000762939453,4.2833333015441895,17055.19921875,21.933332443237305,4.0,4.550000190734863,46.13333511352539,21455.666015625,3271.2571428571428,0.827571451663971,26.769166946411133,242.14285714285714,1606.90966796875,1997.085693359375,-0.17309525609016418,1078.8,1,508,1,0,0,31,28,78
0,159.0,0.419612318277359,267.0,4.0,238.0,2688.0,220.40816326530594,9074.0,37.22222137451172,7.038888931274414,16625.14453125,21.627779006958008,4.0,4.633333206176758,41.52777862548828,20430.0,3223.657142857143,0.8395476341247559,26.79166603088379,238.9142857142857,1610.4354248046875,2004.8857421875,-0.17957141995429993,1086.5428571428572,4,508,1,0,0,41,9,60
0,254.0,0.34663626551628113,267.0,4.0,238.0,1416.0,212.34693877551004,10111.8330078125,32.338890075683594,5.2166666984558105,16268.6337890625,21.188888549804688,3.933333396911621,4.5,50.17222213745117,18232.833984375,3223.8285714285716,0.8406190276145935,26.779762268066406,244.94285714285715,1607.463134765625,1963.8857421875,-0.2289285808801651,1077.9142857142858,0,508,1,0,0,31,35,107
0,77.0,0.0,267.0,4.0,238.0,2777.0,204.69387755102025,7776.5,35.96666717529297,7.766666889190674,19268.982421875,21.866666793823242,4.300000190734863,4.800000190734863,46.70000076293945,23235.0,3218.942857142857,0.826119065284729,26.474523544311523,248.77142857142857,1617.0181884765625,1928.4571533203125,-0.28216665983200073,1070.9714285714285,3,508,1,0,0,41,1,29
0,24.0,0.32725200057029724,267.0,4.0,238.0,1218.0,196.08163265306106,8259.22265625,39.42777633666992,5.72777795791626,18299.810546875,22.238887786865234,3.866666555404663,4.766666889190674,43.78333282470703,21235.443359375,3231.942857142857,0.8376666903495789,26.62075424194336,248.95238095238093,1616.65966796875,1916.0,-0.3061428368091583,1076.8095238095239,2,508,1,0,0,31,5,8
0,49.0,0.06499429792165756,267.0,4.0,238.0,6668.0,187.81632653061214,9779.8330078125,34.06666564941406,12.683333396911621,15812.5498046875,20.899999618530273,4.0,4.599999904632568,46.56666564941406,19972.666015625,3263.3142857142857,0.8323333263397217,26.447261810302734,261.9714285714286,1629.789306640625,1860.6285400390625,-0.4310952425003052,1067.4571428571428,2,508,1,0,0,21,3,19
0,136.0,0.2576966881752014,267.0,4.0,238.0,8779.0,181.408163265306,9323.1669921875,37.18333435058594,3.616666555404663,15947.3837890625,20.683332443237305,3.799999952316284,4.699999809265137,45.599998474121094,19298.333984375,3308.5142857142855,0.8339047431945801,26.46416664123535,254.22857142857143,1619.782470703125,1858.7142333984375,-0.45454761385917664,1068.3142857142857,3,508,1,0,0,31,8,52
0,131.0,0.3797035217285156,267.0,4.0,238.0,12862.0,180.46938775510193,7576.66650390625,34.93333435058594,5.449999809265137,16225.7998046875,21.316667556762695,3.5,4.766666889190674,45.0,20265.0,3328.9714285714285,0.822857141494751,26.36142921447754,258.42857142857144,1632.3209228515625,1830.05712890625,-0.5036666393280029,1065.3428571428572,3,508,1,0,0,31,6,49
