floodable_forests,biomass,sur_cover,dist,nearest_mature,cec,clay,cfvo,nitro,ocd,ocs,phh2o,sand,soc,mean_soil,mean_vpd,mean_temp,mean_def,mean_srad,mean_pr,mean_pdsi,mean_aet,num_fires,ecoreg,biome,indig,protec,topography,age,sd
0,162.0,0.8050171136856079,1282.0,314.22448979591803,17596.833984375,33.16666793823242,2.366666555404663,18641.599609375,22.100000381469727,4.0,4.150000095367432,38.66666793823242,20213.5,2396.9142857142856,0.9313333630561829,26.738691329956055,141.0857142857143,1425.6910400390625,2510.685791015625,0.7560476064682007,1034.5428571428572,1,507,1,0,1,21,9,72
0,182.0,0.4526796042919159,4914.0,311.1836734693874,18324.166015625,34.86666488647461,6.2833333015441895,23413.68359375,24.950000762939453,4.400000095367432,4.150000095367432,37.11666488647461,24462.5,2402.5714285714284,0.9237619042396545,26.637619018554688,140.9142857142857,1425.4761962890625,2483.314208984375,0.5838095545768738,1032.942857142857,0,507,1,0,0,42,7,99
0,308.0,0.42075255513191223,4176.0,311.9795918367344,16054.0,35.43333435058594,2.299999952316284,18327.833984375,23.25,4.300000190734863,4.150000095367432,37.58333206176758,20410.0,2410.0,0.919952392578125,26.625476837158203,140.88571428571427,1423.453857421875,2495.45703125,0.4773809611797333,1032.2571428571428,0,507,1,0,0,31,35,126
0,263.0,0.48232612013816833,3091.0,309.42857142857105,17441.833984375,35.70000076293945,3.2333333492279053,32779.33203125,22.483333587646484,4.400000095367432,4.083333492279053,37.849998474121094,24624.666015625,2413.8,0.9242143034934998,26.65380859375,143.8,1430.1905517578125,2458.314208984375,0.3879047930240631,1035.2285714285715,0,507,1,0,0,21,31,116
0,,0.19726340472698212,1349.0,310.48979591836695,16446.0,38.53333282470703,5.916666507720947,22390.333984375,25.483333587646484,6.0,4.25,33.21666717529297,32700.666015625,2445.7714285714287,0.9017142653465271,26.449642181396484,140.22857142857143,1419.9593505859375,2469.94287109375,0.3403809368610382,1027.5142857142857,2,507,1,0,0,21,4,
0,351.0,0.21892815828323364,1295.0,310.28571428571394,14898.833984375,35.383331298828125,2.711111068725586,20181.671875,24.350000381469727,4.633333206176758,4.199999809265137,35.338890075683594,21188.4453125,2457.2,0.9095714092254639,26.574403762817383,138.34285714285716,1421.729736328125,2479.05712890625,0.32709524035453796,1034.4285714285713,1,507,1,0,0,21,21,162
0,248.0,0.46294185519218445,1054.0,311.06122448979556,15873.1669921875,34.58333206176758,7.2166666984558105,20316.1328125,25.116666793823242,5.0,4.25,35.650001525878906,22850.5,2449.057142857143,0.8457381129264832,25.99250030517578,152.74285714285713,1434.0263671875,2416.428466796875,0.20278571546077728,1014.5428571428571,1,507,1,0,1,41,9,122
0,212.0,0.5131129026412964,1440.0,304.8979591836732,15511.72265625,34.22222137451172,2.694444417953491,19251.822265625,24.011110305786133,4.4666666984558105,4.205555438995361,35.18333435058594,23062.22265625,2451.1428571428573,0.8650237917900085,26.285476684570312,157.22857142857143,1445.2677001953125,2371.628662109375,0.193619042634964,1023.2,1,507,1,0,0,21,5,96
0,244.0,0.866590678691864,1076.0,301.69387755102025,14672.8330078125,29.816667556762695,3.299999952316284,16740.583984375,21.71666717529297,4.099999904632568,4.25,41.70000076293945,21401.166015625,2483.3142857142857,0.8574047684669495,26.281190872192383,163.4857142857143,1448.9373779296875,2280.914306640625,0.021952372044324875,1019.8,2,507,1,0,1,31,7,129
0,122.0,0.8768529295921326,1073.0,302.142857142857,15018.6669921875,28.116666793823242,4.266666889190674,24980.94921875,24.016666412353516,4.300000190734863,4.25,42.38333511352539,23039.666015625,2474.0285714285715,0.8510714173316956,26.2113094329834,166.85714285714286,1451.6610107421875,2267.028564453125,-0.007095253095030785,1016.9714285714285,2,507,1,0,1,31,4,65
