floodable_forests,biomass,sur_cover,dist,nearest_mature,cec,clay,cfvo,nitro,ocd,ocs,phh2o,sand,soc,mean_soil,mean_vpd,mean_temp,mean_def,mean_srad,mean_pr,mean_pdsi,mean_aet,num_fires,ecoreg,biome,indig,protec,topography,age,sd
0,20.0,0.0057012541219592094,2451.0,230.1836734693876,11612.1669921875,18.866666793823242,9.816666603088379,13738.0,19.08333396911621,3.9000000953674316,5.150000095367432,63.31666564941406,16550.666015625,4470.028571428571,1.0999761819839478,27.750951766967773,213.65714285714284,1603.02392578125,1873.4571533203125,1.6579761505126953,1098.5428571428572,0,511,1,0,0,41,12,8
0,,0.4538198411464691,1268.0,229.3673469387753,11964.5,20.96666717529297,10.149999618530273,15681.5166015625,19.58333396911621,3.9000000953674316,5.2166666984558105,59.11666488647461,18728.166015625,4582.314285714286,1.094238042831421,27.72785758972168,214.94285714285715,1604.281005859375,1889.17138671875,1.663785696029663,1096.0,2,511,1,0,0,31,3,
0,54.0,0.149372860789299,1570.0,221.08163265306106,14594.3330078125,20.83333396911621,12.300000190734863,17727.69921875,19.883333206176758,4.400000095367432,5.349999904632568,58.81666564941406,18569.0,4593.428571428572,1.0630476474761963,27.299165725708008,215.37142857142857,1620.1290283203125,1906.6856689453125,1.649642825126648,1098.0,0,511,1,0,0,21,8,22
0,,0.2622576951980591,1611.0,220.83673469387736,14000.0,22.766666412353516,10.399999618530273,16135.283203125,21.21666717529297,4.0,5.400000095367432,52.45000076293945,20462.166015625,4593.428571428572,1.0630476474761963,27.299165725708008,215.37142857142857,1620.1290283203125,1906.6856689453125,1.649642825126648,1098.0,1,511,1,0,0,34,3,
0,44.0,0.8449258804321289,1043.0,218.28571428571408,9842.5556640625,25.955554962158203,13.677778244018555,19259.689453125,22.88888931274414,4.699999809265137,5.066666603088379,53.17778015136719,24158.22265625,4333.285714285715,0.996238112449646,26.644880294799805,206.71428571428572,1596.0936279296875,1876.085693359375,1.645380973815918,1076.9714285714285,0,511,1,0,0,31,3,24
0,126.0,0.7537057995796204,1138.0,218.04081632653038,12863.6669921875,33.733333587646484,14.233333587646484,31464.5,26.483333587646484,5.300000190734863,5.0,46.56666564941406,29411.5,4300.142857142857,0.9859523773193359,26.469642639160156,207.02857142857144,1615.95947265625,1871.857177734375,1.6573809385299683,1083.0857142857142,0,511,1,0,0,21,26,67
0,223.0,0.3238312304019928,6371.0,207.95918367346914,11458.3330078125,23.33333396911621,9.683333396911621,12802.5830078125,19.200000762939453,4.0,5.150000095367432,56.21666717529297,22245.833984375,3965.5142857142855,1.0712381601333618,27.503929138183594,219.54285714285714,1593.4454345703125,1845.0,1.677071452140808,1079.5428571428572,0,511,1,0,0,21,17,129
1,197.0,0.34663626551628113,8203.0,208.85106382978705,11431.6669921875,22.066667556762695,6.400000095367432,13335.2001953125,20.03333282470703,3.9000000953674316,5.300000190734863,57.29999923706055,19801.666015625,3888.4857142857145,1.0904285907745361,27.619047164916992,223.11428571428573,1598.2872314453125,1853.2857666015625,1.6720476150512695,1082.5142857142857,0,511,1,0,0,31,33,106
0,204.0,0.35461801290512085,2159.0,205.72499999999982,11056.0,23.116666793823242,9.783333778381348,12444.599609375,19.616666793823242,4.400000095367432,5.150000095367432,61.16666793823242,19746.0,3770.057142857143,1.083642840385437,27.55630874633789,225.57142857142858,1596.8858642578125,1840.4571533203125,1.6795713901519775,1079.7142857142858,0,511,1,1,0,31,3,87
0,159.0,0.704675018787384,2620.0,201.5454545454544,17676.0,23.950000762939453,11.877778053283691,13800.1220703125,19.46666717529297,4.733333110809326,5.094444751739502,56.14444351196289,23389.22265625,3734.057142857143,1.051714301109314,27.38595199584961,228.62857142857143,1603.5009765625,1814.7427978515625,1.6950714588165283,1074.142857142857,0,511,1,1,0,31,14,69
0,74.0,0.3021664619445801,7017.0,197.80769230769215,10887.1669921875,24.516666412353516,6.983333110809326,14158.7333984375,20.016666412353516,4.300000190734863,5.400000095367432,55.11666488647461,19881.5,3669.1428571428573,1.0916666984558105,27.620357513427734,244.68571428571428,1608.6229248046875,1813.1142578125,1.694619059562683,1070.5714285714287,1,511,1,1,0,42,2,37
0,292.0,0.9509692192077637,1603.0,346.3673469387752,15860.1669921875,40.36111068725586,11.59999942779541,27467.87109375,25.350000381469727,5.566666603088379,4.777777671813965,31.288888931274414,26146.83203125,3910.885714285714,0.6823333501815796,25.6973819732666,147.34285714285716,1781.9151611328125,2491.742919921875,-1.1689285039901733,1203.7428571428572,0,465,1,0,1,31,8,186
0,207.0,0.932725191116333,2248.0,348.36734693877514,13920.1669921875,44.63333511352539,12.149999618530273,24800.033203125,24.78333282470703,5.599999904632568,4.650000095367432,28.549999237060547,27438.166015625,3949.8285714285716,0.7047857046127319,26.122142791748047,149.45714285714286,1760.760009765625,2554.685791015625,-1.1441904306411743,1201.7428571428572,0,465,1,0,1,41,8,130
0,,0.30786773562431335,17987.0,315.1041666666663,11163.0,34.25,7.833333492279053,19372.033203125,21.549999237060547,4.199999809265137,4.7833333015441895,37.43333435058594,20309.833984375,3275.4285714285716,0.7348809242248535,26.629762649536133,180.5142857142857,1735.7200927734375,2635.6572265625,-1.0859285593032837,1183.1142857142856,4,465,1,0,1,42,11,
0,,0.0,32767.0,304.74999999999983,24953.888671875,29.005556106567383,12.811111450195312,19459.244140625,23.827777862548828,4.833333492279053,5.155555248260498,24.266666412353516,31920.556640625,3146.657142857143,0.786142885684967,27.039880752563477,230.5142857142857,1763.7220458984375,2536.028564453125,-1.0989999771118164,1202.9714285714285,9,480,1,0,0,41,16,
0,,0.0,32767.0,302.56756756756744,27366.5,31.566667556762695,9.516666412353516,22593.1328125,21.233333587646484,4.400000095367432,5.5,27.450000762939453,27719.833984375,3134.3142857142857,0.7987619042396545,27.116071701049805,234.22857142857143,1762.1220703125,2527.257080078125,-1.0341190099716187,1206.4285714285713,9,480,1,0,0,34,11,
0,77.0,0.8415051102638245,1374.0,261.73469387755074,13564.8330078125,25.733333587646484,9.666666984558105,17126.083984375,20.649999618530273,3.9000000953674316,4.7166666984558105,46.150001525878906,16176.3330078125,3262.9714285714285,0.9612619280815125,27.179643630981445,157.94285714285715,1597.42626953125,2063.771484375,1.3274285793304443,1130.5714285714287,1,570,1,0,0,21,1,40
0,317.0,0.960091233253479,1076.0,255.95918367346914,11933.6669921875,33.88333511352539,10.483333587646484,21944.900390625,30.883333206176758,5.599999904632568,4.75,38.29999923706055,23844.833984375,3394.0285714285715,0.9627857208251953,27.010000228881836,162.37142857142857,1604.7108154296875,2052.314208984375,1.3594762086868286,1130.3714285714286,0,570,1,0,0,21,7,167
0,360.0,0.8415051102638245,1105.0,240.24489795918348,11028.8330078125,29.549999237060547,9.699999809265137,19870.400390625,28.08333396911621,4.900000095367432,4.800000190734863,43.36666488647461,38939.5,3544.0285714285715,0.9924523830413818,27.208213806152344,174.37142857142857,1616.41064453125,2015.7142333984375,1.415928602218628,1128.3142857142857,2,570,1,0,0,11,2,190
0,228.0,0.7685290575027466,1853.0,231.8163265306121,13573.5,26.933332443237305,9.816666603088379,19990.666015625,29.25,5.199999809265137,4.900000095367432,43.95000076293945,27295.0,3620.3142857142857,1.0125714540481567,27.399404525756836,181.42857142857142,1619.0848388671875,1984.971435546875,1.4580714702606201,1127.9142857142858,2,570,1,1,0,11,21,120
0,277.0,0.6830102801322937,1090.0,226.87755102040802,13450.6669921875,24.899999618530273,9.383333206176758,18049.93359375,24.299999237060547,5.0,4.900000095367432,49.81666564941406,19534.666015625,3733.6285714285714,1.0141667127609253,27.35416603088379,183.68571428571428,1615.604248046875,1963.800048828125,1.4811428785324097,1123.1142857142856,2,570,1,1,0,11,19,147
0,160.0,0.6579247713088989,1371.0,219.4693877551019,13292.3330078125,23.883333206176758,11.516666412353516,18612.732421875,22.100000381469727,4.199999809265137,4.949999809265137,54.18333435058594,17553.833984375,3855.1714285714284,1.0431190729141235,27.562143325805664,188.8,1612.2991943359375,1940.3143310546875,1.5219999551773071,1121.1142857142856,3,570,1,0,0,41,6,62
0,90.0,0.12428734451532364,4229.0,225.38775510204064,21565.333984375,20.683332443237305,12.050000190734863,19271.8828125,20.766666412353516,4.300000190734863,5.199999809265137,58.983333587646484,19077.833984375,3910.657142857143,1.0639047622680664,27.77142906188965,193.0,1600.7650146484375,1905.4000244140625,1.5662857294082642,1115.7142857142858,3,570,1,0,0,31,11,42
0,,0.34663626551628113,3288.0,225.71428571428558,15011.0,20.66666603088379,11.25,18110.0,20.133333206176758,3.9000000953674316,5.099999904632568,58.099998474121094,19235.5,4036.6285714285714,1.075523853302002,27.797975540161133,196.74285714285713,1600.0477294921875,1878.7427978515625,1.5784047842025757,1114.1714285714286,2,570,1,0,0,31,2,
1,41.0,0.0,7913.0,227.63265306122435,12994.1669921875,21.299999237060547,8.649999618530273,15671.849609375,20.78333282470703,4.5,5.199999809265137,59.400001525878906,17879.666015625,4131.028571428571,1.0974524021148682,27.926786422729492,203.34285714285716,1622.2354736328125,1833.4285888671875,1.631166696548462,1125.0285714285715,3,570,1,0,0,34,6,16
0,131.0,0.15393386781215668,1417.0,232.1224489795917,10212.0,18.766666412353516,10.983333587646484,13196.31640625,19.33333396911621,4.300000190734863,4.900000095367432,60.53333282470703,17916.5,4258.828571428571,1.0706666707992554,27.72059440612793,205.88571428571427,1635.9208984375,1884.3428955078125,1.6000475883483887,1122.4,2,511,1,0,0,21,5,67
0,146.0,0.03990878164768219,2235.0,236.61224489795902,13467.3330078125,20.46666717529297,11.433333396911621,19207.333984375,20.183332443237305,3.700000047683716,5.300000190734863,58.983333587646484,24458.5,4266.428571428572,1.0679047107696533,27.607500076293945,210.5142857142857,1606.4986572265625,1865.085693359375,1.6231666803359985,1098.4,2,511,1,0,0,31,5,78
0,74.0,0.20638540387153625,2037.0,228.18367346938763,11277.77734375,20.91111183166504,11.316666603088379,17500.599609375,19.08333396911621,4.066666603088379,5.066666603088379,58.972225189208984,21829.4453125,4346.971428571429,1.0721666812896729,27.559642791748047,211.5142857142857,1611.5247802734375,1882.2572021484375,1.6208809614181519,1101.8,2,511,1,0,0,41,3,36
0,40.0,0.10604333132505417,1993.0,239.16326530612227,12573.0,23.049999237060547,10.966666221618652,16576.6328125,21.91666603088379,4.5,5.300000190734863,56.96666717529297,22620.333984375,4421.628571428571,1.0771666765213013,27.58333396911621,207.94285714285715,1598.908447265625,1883.8857421875,1.624404788017273,1097.4571428571428,3,511,1,0,0,21,2,17
0,141.0,0.7730900645256042,2410.0,236.46938775510185,11662.5,21.183332443237305,12.733333587646484,15812.7998046875,21.299999237060547,4.5,5.183333396911621,58.96666717529297,16014.0,4487.857142857143,1.084238052368164,27.695594787597656,212.88571428571427,1604.15185546875,1912.800048828125,1.642380952835083,1096.5142857142857,2,511,1,0,0,21,12,66
0,120.0,0.6887115240097046,1177.0,229.57142857142836,11308.0,26.066667556762695,13.516666412353516,22309.30078125,24.0,4.699999809265137,5.099999904632568,52.36666488647461,21977.5,4435.657142857143,1.0662857294082642,27.50702476501465,213.6,1612.0216064453125,1902.4285888671875,1.64638090133667,1097.1142857142856,1,511,1,0,0,41,6,52
0,180.0,0.13112884759902954,3916.0,232.14285714285694,11463.6669921875,22.766666412353516,9.816666603088379,17323.43359375,21.200000762939453,4.699999809265137,5.183333396911621,56.41666793823242,26951.666015625,4293.914285714286,1.087738037109375,27.638809204101562,208.68571428571428,1590.607421875,1906.800048828125,1.6454048156738281,1093.3428571428572,0,511,1,0,0,11,8,84
0,149.0,0.7149372696876526,1990.0,220.63265306122426,10715.3330078125,30.66666603088379,18.71666717529297,20923.533203125,26.600000381469727,5.699999809265137,5.0,46.88333511352539,31945.166015625,4182.285714285715,0.9956190586090088,26.737857818603516,207.11428571428573,1612.7071533203125,1897.4571533203125,1.6397857666015625,1089.2857142857142,0,511,1,0,0,21,26,80
0,210.0,0.6670467257499695,1189.0,220.63265306122426,12044.611328125,27.94999885559082,18.116666793823242,21356.6328125,28.016666412353516,5.633333206176758,4.911110877990723,47.31666564941406,31455.943359375,4213.285714285715,1.010619044303894,26.78928565979004,208.71428571428572,1617.46826171875,1882.142822265625,1.649476170539856,1091.2857142857142,0,511,1,0,0,21,25,114
0,72.0,0.6294184923171997,10139.0,213.85416666666646,12629.3330078125,24.766666412353516,11.600000381469727,13956.1337890625,19.08333396911621,4.800000190734863,5.2833333015441895,59.88333511352539,17350.333984375,3936.8,1.0508809089660645,27.39261817932129,210.05714285714285,1582.205078125,1881.857177734375,1.6270952224731445,1078.3428571428572,2,511,1,0,0,21,8,36
