floodable_forests,biomass,sur_cover,quarter_biomass,quarter,ecoreg_biomass,dist,nearest_mature,cec,clay,cfvo,nitro,ocd,ocs,phh2o,sand,soc,mean_soil,mean_vpd,mean_temp,mean_def,mean_srad,mean_pr,mean_pdsi,mean_aet,num_fires,ecoreg,biome,indig,protec,topography,age,sd
0,356.0,0.9612314701080322,286.0,2.0,313.0,1055.0,301.4444444444441,16079.0,29.03333282470703,1.399999976158142,18363.5,21.16666603088379,3.9000000953674316,4.699999809265137,28.649999618530273,19576.666015625,1485.2,0.7135000228881836,25.546667098999023,106.68571428571428,1381.551025390625,1744.5428466796875,-1.0977143049240112,961.5714285714286,1,505,1,0,1,31,18,189
0,290.0,0.14025086164474487,286.0,2.0,313.0,2712.0,297.59183673469363,15579.0,29.83333396911621,1.4666666984558105,17975.583984375,21.46666717529297,4.5,4.849999904632568,27.78333282470703,22187.5,1502.8285714285714,0.7054762244224548,25.574642181396484,104.62857142857143,1379.538330078125,1763.4285888671875,-1.1122380495071411,961.4285714285714,3,469,1,0,0,41,18,114
0,118.0,0.865450382232666,286.0,2.0,313.0,1080.0,303.6530612244895,16927.666015625,30.038888931274414,1.2944444417953491,16679.421875,21.5,3.9666666984558105,4.883333206176758,31.655555725097656,18119.0,1491.5428571428572,0.698023796081543,25.40059471130371,111.97142857142858,1380.051025390625,1726.17138671875,-1.183833360671997,951.8285714285714,2,505,1,0,0,42,3,62
0,376.0,0.9350057244300842,286.0,2.0,313.0,1082.0,303.6530612244895,18569.333984375,28.950000762939453,2.0,20766.25,21.566667556762695,4.0,4.983333110809326,27.700000762939453,18666.833984375,1498.6,0.6934047937393188,25.395000457763672,111.82857142857142,1377.860107421875,1729.7142333984375,-1.1719048023223877,949.9142857142857,0,505,1,0,0,41,21,197
0,244.0,0.906499445438385,296.0,3.0,313.0,1072.0,305.285714285714,15753.5,31.75,1.399999976158142,18833.900390625,22.200000762939453,3.700000047683716,5.0,26.46666717529297,23044.5,1520.5142857142857,0.6770713925361633,25.29273796081543,108.77142857142857,1377.95166015625,1751.05712890625,-1.1444047689437866,949.0285714285715,0,505,1,0,0,31,34,129
0,348.0,0.9657924771308899,296.0,3.0,313.0,1061.0,308.4693877551017,16002.0,31.883333206176758,0.9333333373069763,19155.0,21.600000381469727,4.0,5.116666793823242,29.58333396911621,19748.666015625,1535.9142857142858,0.6661904454231262,25.140714645385742,108.91428571428571,1376.665771484375,1740.6856689453125,-1.1275237798690796,944.6571428571428,0,505,1,0,0,42,23,184
0,231.0,0.9179019331932068,296.0,3.0,313.0,1067.0,310.1836734693874,15849.0,31.21666717529297,1.9166666269302368,18908.44921875,22.25,3.799999952316284,4.900000095367432,27.433332443237305,19451.833984375,1559.7428571428572,0.6545476317405701,25.16928482055664,104.77142857142857,1378.969970703125,1772.857177734375,-1.0984047651290894,949.1142857142858,0,505,1,0,0,42,9,113
0,239.0,0.8574686646461487,296.0,3.0,313.0,1038.0,329.3877551020406,15244.3330078125,35.70000076293945,2.933333396911621,18988.982421875,22.616666793823242,4.199999809265137,5.316666603088379,23.71666717529297,17566.166015625,1609.5428571428572,0.6407619118690491,24.956310272216797,98.88571428571429,1376.971923828125,1767.5999755859375,-0.7809285521507263,948.8571428571429,1,505,1,0,1,31,11,124
0,476.0,0.8141391277313232,296.0,3.0,313.0,1156.0,333.081632653061,13560.7216796875,31.455554962158203,1.9666666984558105,17966.27734375,22.19444465637207,3.700000047683716,5.105555534362793,24.016666412353516,18584.4453125,1637.7714285714285,0.6343333125114441,24.9375,96.34285714285714,1371.077392578125,1789.914306640625,-0.6399999856948853,946.7142857142857,0,505,1,0,1,42,23,247
0,96.0,0.4652223587036133,296.0,3.0,313.0,1218.0,333.551020408163,14289.3330078125,34.41666793823242,5.483333110809326,17238.3828125,22.850000381469727,4.099999904632568,5.199999809265137,19.58333396911621,19730.5,1666.3428571428572,0.6289761662483215,24.97702407836914,91.82857142857142,1370.7283935546875,1811.3143310546875,-0.5706428289413452,950.7428571428571,0,505,1,0,1,31,20,41
0,175.0,0.5051311254501343,296.0,3.0,313.0,2493.0,336.67346938775484,15036.1669921875,30.53333282470703,2.549999952316284,16942.19921875,22.133333206176758,3.9000000953674316,5.0333333015441895,24.549999237060547,18791.166015625,1692.8,0.6243333220481873,25.015357971191406,88.37142857142857,1361.222412109375,1840.7427978515625,-0.5203571319580078,948.6285714285714,0,505,1,1,0,31,2,68
0,372.0,0.9646522402763367,296.0,3.0,313.0,1038.0,333.0408163265304,14142.6669921875,32.25,2.5166666507720947,18633.69921875,22.549999237060547,3.799999952316284,5.099999904632568,28.299999237060547,19517.166015625,1727.5142857142857,0.6127142906188965,24.761308670043945,82.91428571428571,1371.841064453125,1874.94287109375,-0.3587857186794281,955.1428571428571,1,505,1,0,0,41,21,191
