floodable_forests,biomass,sur_cover,quarter_biomass,quarter,ecoreg_biomass,dist,nearest_mature,cec,clay,cfvo,nitro,ocd,ocs,phh2o,sand,soc,mean_soil,mean_vpd,mean_temp,mean_def,mean_srad,mean_pr,mean_pdsi,mean_aet,num_fires,ecoreg,biome,indig,protec,topography,age,sd
0,199.0,0.8711516261100769,286.0,2.0,270.0,1145.0,259.12244897959164,12935.666015625,28.761112213134766,7.583333492279053,20497.90625,22.616666793823242,4.5,4.25,46.766666412353516,27448.33203125,625.7714285714286,0.7343095541000366,27.037975311279297,21.085714285714285,1494.631591796875,2466.3427734375,-0.056976184248924255,1179.8857142857144,0,466,1,1,1,42,8,96
1,159.0,0.01824401319026947,296.0,1.0,231.0,4043.0,197.65306122448968,13350.611328125,24.91666603088379,5.5722222328186035,18632.26171875,22.705554962158203,4.633333206176758,4.2833333015441895,51.47222137451172,32310.5,870.9428571428572,0.7344523668289185,27.075834274291992,32.22857142857143,1508.303466796875,2672.39990234375,-0.7181428074836731,1170.7428571428572,0,498,1,0,1,41,23,77
0,146.0,0.0,296.0,1.0,231.0,11686.0,162.0408163265305,14063.3330078125,27.66666603088379,4.133333206176758,19026.650390625,20.450000762939453,4.199999809265137,4.349999904632568,48.70000076293945,41693.5,1066.4,0.7603332996368408,27.183927536010742,64.48571428571428,1482.5582275390625,2298.771484375,-0.6888095140457153,1126.5142857142857,0,498,1,0,0,31,17,55
1,,0.0,296.0,1.0,231.0,12564.0,161.06122448979582,18679.0,27.75,4.616666793823242,19859.900390625,22.66666603088379,5.300000190734863,4.650000095367432,45.63333511352539,56066.0,1194.1714285714286,0.7908809781074524,27.299165725708008,64.34285714285714,1464.3123779296875,2238.82861328125,-0.5974286198616028,1122.2571428571428,0,498,1,0,0,24,17,
1,129.0,0.0,296.0,1.0,231.0,14383.0,159.7551020408162,16679.333984375,27.766666412353516,4.933333396911621,19989.06640625,20.633333206176758,5.300000190734863,4.449999809265137,42.83333206176758,55257.33203125,1193.142857142857,0.7852380871772766,27.28154754638672,65.68571428571428,1458.5379638671875,2251.94287109375,-0.6273333430290222,1116.2571428571428,0,498,1,0,0,34,35,48
1,150.0,0.0,296.0,1.0,231.0,26768.0,159.34693877551007,15574.5,28.66666603088379,4.150000095367432,19663.517578125,20.016666412353516,4.900000095367432,4.449999809265137,43.400001525878906,45457.0,1289.8857142857144,0.7961905002593994,27.308809280395508,75.05714285714286,1470.91943359375,2188.857177734375,-0.5649285912513733,1116.0,0,498,1,0,0,34,5,62
1,140.0,0.0,296.0,1.0,231.0,31677.0,160.18367346938763,15441.0,25.299999237060547,6.666666507720947,21430.8671875,19.616666793823242,4.400000095367432,4.5,46.41666793823242,31556.333984375,1361.942857142857,0.784500002861023,27.215713500976562,89.82857142857142,1504.2833251953125,2129.428466796875,-0.5689047574996948,1117.6571428571428,0,498,1,0,0,34,26,52
1,153.0,0.0,296.0,1.0,231.0,32767.0,162.7755102040816,12335.5,27.28333282470703,5.650000095367432,16618.80078125,19.33333396911621,3.799999952316284,4.383333206176758,45.61666488647461,21415.166015625,1389.7428571428572,0.7718571424484253,27.14583396911621,96.4,1513.6571044921875,2105.685791015625,-0.5530238151550293,1113.0285714285715,0,484,1,0,0,24,10,63
1,85.0,0.0,296.0,1.0,231.0,28308.0,151.44897959183658,23625.0,30.16666603088379,4.366666793823242,22654.716796875,24.483333587646484,4.900000095367432,5.083333492279053,43.766666412353516,52567.66796875,1473.4,0.8178571462631226,27.356904983520508,85.25714285714285,1474.91162109375,2090.085693359375,-0.4254285991191864,1110.4,0,498,1,0,0,24,8,40
1,70.0,0.0,296.0,1.0,301.0,9763.0,168.38775510204061,14713.8330078125,27.066667556762695,8.383333206176758,19252.93359375,21.83333396911621,4.400000095367432,4.900000095367432,46.03333282470703,37236.16796875,1800.7428571428572,0.8305237889289856,27.321189880371094,105.11428571428571,1534.735595703125,2061.228515625,0.017571421340107918,1125.8285714285714,0,511,1,0,1,21,35,36
1,209.0,0.16419611871242523,296.0,1.0,301.0,12164.0,167.408163265306,15631.22265625,23.316667556762695,8.44444465637207,17252.8671875,19.97222137451172,4.4666666984558105,4.599999904632568,54.81666946411133,21003.0,1826.542857142857,0.8339444398880005,27.3351993560791,92.57142857142857,1510.69091796875,2129.7333984375,-0.028071435168385506,1124.4761904761904,0,511,1,0,1,21,16,92
1,138.0,0.0,296.0,1.0,301.0,7835.0,167.408163265306,14066.3330078125,26.883333206176758,7.150000095367432,15604.533203125,19.399999618530273,4.300000190734863,4.699999809265137,51.20000076293945,27443.333984375,1859.9714285714285,0.844261884689331,27.368928909301758,96.74285714285715,1511.12939453125,2118.45703125,0.09623809158802032,1122.7428571428572,0,511,1,0,1,21,24,54
1,120.0,0.01254275906831026,296.0,1.0,231.0,6684.0,166.08163265306112,15076.8330078125,31.850000381469727,8.933333396911621,15464.150390625,20.733333587646484,4.599999904632568,4.5,45.86666488647461,22648.333984375,1921.3428571428572,0.8628333210945129,27.469881057739258,94.11428571428571,1517.94482421875,2117.28564453125,0.11190475523471832,1133.7714285714285,0,511,1,0,1,24,13,53
1,129.0,0.0,296.0,1.0,231.0,14344.0,162.2244897959182,,,,,,,,,33027.33203125,2058.942857142857,0.8810714483261108,27.50297737121582,98.11428571428571,1522.5611572265625,2116.94287109375,0.30392858386039734,1135.5428571428572,0,498,1,0,1,34,26,50
1,215.0,0.05473203957080841,296.0,1.0,231.0,8586.0,235.67346938775498,13465.5,32.95000076293945,7.933333396911621,15770.2998046875,21.766666412353516,4.300000190734863,4.599999904632568,42.650001525878906,18790.5,2592.6,0.8880237936973572,27.415475845336914,100.2,1548.8284912109375,2121.6572265625,0.6403095126152039,1150.8857142857144,0,498,1,0,0,41,2,86
0,182.0,0.8688711524009705,296.0,1.0,301.0,1269.0,252.36734693877548,13608.0,29.03333282470703,6.933333396911621,15194.7333984375,19.483333587646484,3.5999999046325684,4.699999809265137,44.81666564941406,17501.666015625,2632.114285714286,0.8839285969734192,27.357500076293945,95.82857142857142,1541.909423828125,2132.82861328125,0.6170238256454468,1150.9714285714285,1,511,1,0,0,31,1,92
0,266.0,0.43443557620048523,296.0,1.0,301.0,3035.0,265.0204081632652,15403.0556640625,27.155555725097656,8.300000190734863,15490.783203125,20.53333282470703,4.233333110809326,4.655555725097656,50.60555648803711,19281.888671875,2672.542857142857,0.8889999985694885,27.397857666015625,93.05714285714286,1531.5692138671875,2147.485595703125,0.6169047355651855,1148.8285714285714,0,511,1,0,0,21,2,104
0,173.0,0.8289623856544495,296.0,1.0,301.0,1073.0,274.40816326530603,19504.0,30.0,11.366666793823242,17607.3828125,19.950000762939453,4.0,4.633333206176758,38.349998474121094,21630.0,2749.0857142857144,0.8899047374725342,27.356548309326172,97.51428571428572,1539.472412109375,2132.82861328125,0.7038333415985107,1148.7142857142858,0,511,1,0,0,21,8,72
0,264.0,0.91904217004776,296.0,1.0,301.0,1029.0,280.9387755102039,16608.111328125,34.18888854980469,8.800000190734863,18097.515625,19.355554580688477,4.099999904632568,4.599999904632568,39.43333435058594,24547.556640625,2784.1428571428573,0.8777142763137817,27.268451690673828,93.74285714285715,1537.3212890625,2149.314208984375,0.678690493106842,1148.2,0,511,1,1,0,31,13,135
0,287.0,0.9680729508399963,296.0,1.0,301.0,1057.0,285.67346938775495,13969.0,32.18333435058594,10.816666603088379,15932.93359375,21.049999237060547,4.0,4.599999904632568,43.099998474121094,18837.0,2927.714285714286,0.8702380657196045,27.055713653564453,95.4,1539.8443603515625,2156.0,0.7528333067893982,1145.857142857143,0,511,1,1,0,31,15,146
0,307.0,0.7434435486793518,267.0,4.0,301.0,1123.0,292.87755102040796,15033.6669921875,31.41666603088379,10.583333015441895,17798.55078125,22.0,4.0,4.5,44.5,18473.333984375,3110.2,0.8655952215194702,26.982738494873047,92.54285714285714,1559.679931640625,2112.8857421875,0.7163571119308472,1159.2,0,511,1,1,0,41,20,160
0,186.0,0.7651083469390869,267.0,4.0,301.0,1291.0,293.816326530612,14569.1669921875,33.650001525878906,8.416666984558105,15441.966796875,21.266666412353516,4.0,4.400000095367432,41.46666717529297,16330.8330078125,3181.7428571428572,0.8785714507102966,27.0719051361084,97.74285714285715,1566.1514892578125,2104.71435546875,0.7512142658233643,1161.4,0,511,1,1,0,21,5,98
1,244.0,0.1220068410038948,267.0,4.0,301.0,1645.0,295.7346938775508,13482.1669921875,33.03333282470703,7.900000095367432,15423.0,19.299999237060547,3.5,4.599999904632568,43.75,19082.333984375,3436.942857142857,0.8848333358764648,27.080833435058594,91.94285714285714,1565.8994140625,2109.771484375,0.8709285855293274,1169.7142857142858,1,511,1,1,0,31,13,128
0,245.0,0.9224629402160645,296.0,1.0,301.0,1125.0,304.4897959183671,12378.8330078125,34.483333587646484,7.650000095367432,17645.416015625,19.516666412353516,3.799999952316284,4.400000095367432,35.38333511352539,17905.333984375,4406.971428571429,0.8922380805015564,26.82559585571289,117.82857142857142,1660.825439453125,2231.914306640625,1.0630238056182861,1210.4285714285713,0,511,1,1,0,31,35,138
0,429.0,0.9509692192077637,296.0,1.0,301.0,1040.0,321.79591836734676,12975.8330078125,39.03333282470703,6.099999904632568,20332.732421875,23.133333206176758,4.400000095367432,4.349999904632568,32.33333206176758,20584.333984375,5094.057142857143,0.8709047436714172,26.570714950561523,88.17142857142858,1697.350341796875,2204.82861328125,-0.15576189756393433,1258.1142857142856,0,511,1,1,1,21,26,248
0,186.0,0.9680729508399963,296.0,1.0,301.0,1067.0,329.87755102040796,12397.3330078125,38.08333206176758,6.616666793823242,20066.0,21.649999618530273,4.400000095367432,4.400000095367432,33.46666717529297,19368.666015625,5124.285714285715,0.867976188659668,26.553571701049805,99.8,1708.416015625,2205.257080078125,-0.7728809714317322,1258.7428571428572,0,511,1,0,1,41,35,108
1,55.0,0.5256556272506714,267.0,4.0,301.0,1232.0,325.3061224489792,13586.3330078125,37.83333206176758,6.916666507720947,18481.033203125,19.899999618530273,4.599999904632568,4.900000095367432,33.233333587646484,19813.333984375,4879.285714285715,0.7085952162742615,25.680238723754883,130.65714285714284,1716.520263671875,2230.82861328125,-1.2254999876022339,1193.4285714285713,13,511,1,0,1,41,23,23
0,368.0,0.8859749436378479,267.0,4.0,301.0,1088.0,307.6938775510201,10894.3330078125,42.13333511352539,12.038888931274414,25979.873046875,28.422222137451172,5.1666669845581055,4.461111068725586,26.183332443237305,31429.5,4774.0,0.678595244884491,25.897262573242188,137.2,1711.711181640625,2255.571533203125,-1.1061428785324097,1185.2,0,511,1,0,1,21,3,231
